DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
69,2.0,0.0,11.8,0.0
235,2.0,0.0,14.0,0.0
213,2.0,0.0,5.3,0.0
208,2.0,0.0,24.3,0.0
20,2.0,0.0,5.3,0.0
240,1.0,0.0,18.82,0.02
159,1.0,0.0,11.33,1.03
136,2.0,0.0,18.3,0.0
69,2.0,0.0,12.3,0.0
220,1.0,0.0,19.8,0.0
168,2.0,0.0,10.3,0.0
250,1.0,0.0,21.96,3.66
167,2.0,0.0,15.8,0.0
47,2.0,0.0,13.8,0.0
242,1.0,0.0,6.8,0.0
51,1.0,0.0,12.8,0.0
247,2.0,0.0,10.3,0.0
159,2.0,0.0,5.8,0.0
259,1.0,0.0,14.3,0.0
200,2.0,0.0,24.3,0.0
47,2.0,0.0,17.8,0.0
168,2.0,0.0,10.3,0.0
18,2.0,0.0,25.3,0.0
220,1.0,0.0,22.0,4.4
