DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
138,1.0,0.0,22.25,4.45
138,1.0,0.0,16.64,3.84
138,1.0,0.0,24.36,4.06
132,1.0,0.0,73.82,14.76
132,2.0,0.0,22.8,0.0
132,1.0,0.0,47.76,7.96
132,1.0,0.0,23.76,3.96
132,2.0,0.0,20.3,0.0
138,1.0,0.0,19.55,3.25
132,1.0,0.0,28.56,4.76
138,1.0,0.0,27.36,4.56
132,1.0,0.0,47.84,11.04
132,1.0,0.0,44.3,5.0
138,1.0,0.0,17.16,2.86
132,2.0,0.0,37.8,0.0
138,1.0,0.0,17.3,0.0
138,1.0,0.0,12.3,2.0
132,2.0,0.0,45.3,0.0
138,1.0,0.0,29.87,4.95
132,2.0,0.0,37.3,0.0
132,1.0,0.0,43.8,2.0
138,1.0,0.0,51.8,0.0
138,2.0,0.0,19.8,0.0
132,1.0,0.0,70.7,11.78
138,2.0,0.0,12.8,0.0
132,2.0,0.0,58.92,0.0
132,2.0,0.0,23.3,0.0
138,2.0,0.0,11.8,0.0
138,2.0,0.0,11.3,0.0
132,1.0,0.0,70.7,11.78
138,1.0,0.0,17.76,2.96
138,1.0,0.0,13.3,0.0
132,1.0,0.0,28.8,5.0
138,2.0,0.0,21.3,0.0
132,2.0,0.0,44.8,0.0
138,1.0,0.0,16.3,2.0
1,1.0,0.0,116.16,19.36
132,1.0,0.0,22.56,3.76
132,2.0,0.0,51.3,0.0
132,1.0,0.0,27.88,5.58
138,1.0,0.0,11.8,1.0
132,2.0,0.0,58.92,0.0
132,1.0,0.0,73.65,14.73
138,1.0,0.0,14.3,0.0
138,1.0,0.0,16.18,2.88
138,1.0,0.0,63.25,7.0
138,2.0,0.0,28.92,0.0
132,1.0,0.0,54.96,9.16
138,1.0,0.0,13.8,2.0
138,1.0,0.0,56.1,0.8
138,1.0,0.0,13.0,1.2
138,1.0,0.0,12.36,2.06
132,1.0,0.0,48.5,9.7
138,1.0,0.0,18.51,2.76
132,1.0,0.0,65.16,10.86
138,1.0,0.0,32.4,7.48
138,1.0,0.0,26.16,4.36
138,1.0,0.0,16.62,3.32
138,1.0,0.0,39.05,6.18
138,1.0,0.0,37.56,6.26
132,2.0,0.0,16.3,0.0
138,1.0,0.0,42.92,4.0
138,1.0,0.0,23.16,3.86
138,1.0,0.0,39.9,7.98
138,2.0,0.0,11.8,0.0
138,1.0,0.0,38.3,4.0
1,1.0,2.75,150.66,25.11
138,2.0,0.0,12.3,0.0
138,1.0,0.0,37.1,6.18
138,1.0,0.0,14.3,1.0
138,1.0,0.0,14.76,2.46
138,1.0,0.0,50.4,11.6
138,1.0,0.0,30.42,1.0
138,1.0,0.0,12.3,1.0
138,2.0,0.0,11.3,0.0
132,1.0,0.0,70.7,11.78
138,1.0,0.0,44.9,7.48
132,1.0,0.0,70.7,11.78
138,1.0,0.0,32.8,2.0
132,2.0,0.0,58.92,0.0
138,2.0,0.0,13.3,0.0
132,1.0,0.0,27.36,4.56
138,1.0,0.0,11.31,0.01
1,1.0,0.0,123.25,24.26
132,2.0,0.0,81.12,0.0
138,1.0,0.0,13.8,0.5
138,2.0,0.0,11.8,0.0
138,1.0,0.0,32.9,5.48
138,2.0,0.0,12.8,0.0
138,1.0,0.0,17.16,2.86
132,1.0,0.0,76.6,17.68
138,1.0,0.0,27.36,4.56
138,1.0,0.0,15.96,2.66
138,2.0,0.0,26.92,0.0
132,2.0,0.0,58.92,0.0
132,1.0,0.0,27.36,4.56
132,1.0,0.0,23.16,3.86
138,1.0,0.0,16.56,2.76
138,2.0,0.0,26.42,0.0
132,1.0,0.0,29.12,5.82
138,1.0,0.0,55.71,8.96
132,1.0,0.0,54.12,10.82
138,1.0,0.0,15.3,2.0
138,1.0,0.0,28.56,4.76
138,1.0,0.0,30.5,5.08
132,1.0,0.0,29.64,6.84
132,2.0,0.0,11.8,0.0
132,1.0,0.0,64.7,14.9
132,1.0,0.0,47.95,9.2
138,1.0,0.0,41.15,8.23
138,1.0,0.0,36.96,6.16
138,1.0,0.0,15.36,2.56
138,1.0,0.0,14.04,3.24
138,1.0,0.0,18.36,3.06
132,1.0,0.0,56.62,11.32
132,1.0,0.0,70.7,11.78
138,1.0,0.0,11.8,0.0
132,2.0,0.0,32.8,0.0
138,1.0,0.0,44.91,7.16
138,1.0,0.0,35.9,5.98
132,2.0,0.0,58.92,0.0
138,2.0,0.0,12.8,0.0
132,2.0,0.0,17.3,0.0
138,2.0,0.0,11.8,0.0
138,1.0,0.0,18.96,3.16
138,1.0,0.0,14.16,2.36
132,1.0,0.0,20.76,3.46
138,1.0,0.0,41.3,6.88
132,1.0,0.0,51.8,8.0
138,1.0,0.0,15.96,2.66
132,1.0,0.0,20.76,3.46
138,1.0,0.0,20.24,2.94
