DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
263,2.0,0.0,5.8,0.0
141,2.0,2.75,12.05,0.0
138,1.0,0.0,15.96,2.66
132,2.0,0.0,44.8,0.0
145,2.0,0.0,13.8,0.0
237,1.0,2.75,13.05,2.0
74,2.0,0.0,6.3,0.0
24,2.0,0.0,9.8,0.0
75,2.0,0.0,5.8,0.0
166,2.0,0.0,5.3,0.0
166,1.0,0.0,11.16,1.86
75,1.0,0.0,8.0,0.2
250,2.0,2.75,45.55,0.0
159,2.0,0.0,14.3,0.0
131,2.0,0.0,20.3,0.0
53,1.0,0.0,12.09,2.79
197,1.0,0.0,40.3,0.0
1,1.0,0.0,117.66,19.61
169,1.0,0.0,18.8,0.0
42,2.0,0.0,6.3,0.0
136,1.0,0.0,25.0,0.0
140,2.0,2.75,17.55,0.0
130,2.0,0.0,7.8,0.0
262,1.0,2.75,18.66,3.11
88,2.0,2.75,35.55,0.0
244,2.0,0.0,13.8,0.0
236,2.0,2.75,9.05,0.0
142,2.0,2.75,19.05,0.0
236,1.0,2.75,23.05,2.0
263,1.0,0.0,7.3,1.0
75,2.0,0.0,6.8,0.0
107,1.0,0.0,35.0,0.0
128,1.0,0.0,17.25,3.45
74,1.0,0.0,15.34,3.54
244,1.0,0.0,5.76,0.96
164,2.0,2.75,32.55,0.0
75,1.0,0.0,6.3,0.0
227,1.0,0.0,24.8,3.0
149,2.0,0.0,24.45,0.0
7,2.0,0.0,6.3,0.0
168,2.0,0.0,11.3,0.0
237,1.0,0.0,41.0,0.0
48,2.0,2.75,21.05,0.0
55,2.0,0.0,10.3,0.0
142,1.0,2.75,18.06,3.01
7,1.0,0.0,7.56,1.26
146,1.0,0.0,10.38,2.08
223,2.0,0.0,5.3,0.0
75,2.0,2.75,37.05,0.0
116,2.0,0.0,7.8,0.0
92,2.0,0.0,20.8,0.0
263,1.0,2.75,21.05,2.0
140,2.0,0.0,28.0,0.0
83,2.0,0.0,8.3,0.0
173,2.0,0.0,16.8,0.0
82,2.0,0.0,9.8,0.0
7,2.0,0.0,5.3,0.0
113,2.0,2.75,22.55,0.0
151,1.0,0.0,11.6,2.3
244,2.0,0.0,6.3,0.0
153,2.0,0.0,18.3,0.0
138,2.0,0.0,29.92,0.0
166,1.0,0.0,55.7,9.28
140,2.0,2.75,14.55,0.0
37,1.0,0.0,24.8,2.0
132,2.0,0.0,30.3,0.0
129,2.0,0.0,6.3,0.0
129,2.0,0.0,7.8,0.0
85,2.0,0.0,18.0,0.0
25,1.0,0.0,8.75,1.45
112,1.0,0.0,12.96,2.16
74,2.0,0.0,8.8,0.0
173,2.0,0.0,8.3,0.0
83,2.0,0.0,16.3,0.0
28,1.0,0.0,53.3,0.0
56,1.0,0.0,11.76,1.96
56,2.0,0.0,11.8,0.0
82,2.0,0.0,11.3,0.0
167,1.0,0.0,27.92,0.0
157,1.0,0.0,14.16,2.36
129,2.0,0.0,4.8,0.0
83,2.0,0.0,6.8,0.0
146,2.0,0.0,13.8,0.0
22,1.0,0.0,14.76,2.46
129,1.0,0.0,9.8,0.0
68,2.0,2.75,30.55,0.0
193,2.0,0.0,8.8,0.0
258,2.0,0.0,19.3,0.0
215,1.0,0.0,6.36,1.06
41,1.0,0.0,5.8,0.0
129,2.0,0.0,7.3,0.0
56,2.0,0.0,11.3,0.0
265,1.0,0.0,75.3,0.0
127,2.0,0.0,15.3,0.0
41,1.0,0.0,6.3,0.0
173,1.0,0.0,9.8,0.0
41,1.0,0.0,18.0,0.0
7,2.0,0.0,14.3,0.0
129,2.0,0.0,4.8,0.0
7,1.0,0.0,6.36,1.06
198,1.0,0.0,18.3,0.0
198,1.0,0.0,11.76,1.96
42,2.0,0.0,7.8,0.0
74,2.0,0.0,6.8,0.0
198,2.0,0.0,14.3,0.0
57,2.0,0.0,10.3,0.0
223,2.0,0.0,100.3,0.0
234,1.0,2.75,22.26,3.71
162,2.0,0.0,6.12,0.0
247,2.0,0.0,12.3,0.0
7,1.0,0.0,23.42,0.0
107,1.0,2.75,43.85,7.3
226,2.0,0.0,8.8,0.0
138,1.0,0.0,32.42,4.0
24,2.0,0.0,8.8,0.0
125,1.0,2.75,39.05,6.5
242,1.0,0.0,29.0,0.0
116,2.0,0.0,5.8,0.0
47,2.0,0.0,19.8,0.0
41,1.0,0.0,12.96,2.16
166,2.0,0.0,11.8,0.0
112,2.0,0.0,15.3,0.0
18,1.0,0.0,40.8,0.0
197,1.0,0.0,53.92,0.0
136,1.0,0.0,20.0,0.0
42,2.0,0.0,6.3,0.0
223,2.0,0.0,8.8,0.0
56,1.0,0.0,10.8,0.0
138,2.0,0.0,11.3,0.0
166,1.0,0.0,10.8,2.0
197,1.0,0.0,28.63,0.0
134,1.0,0.0,8.75,1.45
95,2.0,0.0,16.8,0.0
163,2.0,2.75,17.05,0.0
86,1.0,0.0,16.8,0.0
254,1.0,0.0,46.92,0.0
83,2.0,0.0,6.8,0.0
38,1.0,0.0,18.3,0.0
82,2.0,0.0,5.8,0.0
243,2.0,0.0,10.8,0.0
42,1.0,0.0,21.36,3.56
166,2.0,0.0,7.8,0.0
196,2.0,0.0,18.8,0.0
173,2.0,0.0,9.8,0.0
140,1.0,0.0,29.0,0.0
159,1.0,0.0,12.36,2.06
161,1.0,2.75,17.55,0.0
137,1.0,2.75,20.55,1.0
246,1.0,2.75,28.85,4.8
223,2.0,0.0,11.8,0.0
244,1.0,0.0,14.88,0.08
92,2.0,0.0,7.8,0.0
220,2.0,0.0,11.8,0.0
151,2.0,0.0,10.8,0.0
162,2.0,2.75,20.17,0.0
197,1.0,0.0,72.92,0.0
75,2.0,0.0,5.8,0.0
168,2.0,0.0,9.8,0.0
161,1.0,2.75,26.55,3.0
146,1.0,0.0,9.3,1.0
197,1.0,0.0,45.42,0.0
244,2.0,0.0,9.8,0.0
14,1.0,0.0,26.62,5.32
7,1.0,0.0,27.3,0.0
141,1.0,2.75,13.55,0.0
152,2.0,0.0,15.3,0.0
198,2.0,0.0,6.12,0.0
208,2.0,0.0,6.12,0.0
159,1.0,0.0,6.36,1.06
162,1.0,2.75,20.05,1.0
128,1.0,0.0,18.5,3.7
138,1.0,0.0,15.96,2.66
140,1.0,2.75,20.45,3.4
18,1.0,0.0,23.0,0.0
197,1.0,0.0,50.92,0.0
97,1.0,0.0,10.56,1.76
37,2.0,0.0,31.3,0.0
41,1.0,0.0,22.3,2.0
107,1.0,2.75,26.94,5.39
152,2.0,0.0,8.8,0.0
69,2.0,0.0,14.3,0.0
69,1.0,0.0,13.5,2.7
223,2.0,0.0,6.3,0.0
197,1.0,0.0,48.42,0.0
43,1.0,0.0,9.0,0.7
48,1.0,0.0,23.0,0.0
242,1.0,0.0,29.0,0.0
168,1.0,0.0,12.36,2.06
169,2.0,0.0,10.8,0.0
152,1.0,0.0,10.35,2.05
75,1.0,0.0,12.95,2.15
95,1.0,0.0,5.76,0.96
41,1.0,0.0,9.96,1.66
75,1.0,0.0,9.3,1.0
73,1.0,0.0,12.0,0.0
41,1.0,0.0,6.8,1.0
75,2.0,0.0,10.3,0.0
219,1.0,0.0,24.3,0.0
138,2.0,0.0,13.3,0.0
143,1.0,2.75,22.0,2.95
197,1.0,0.0,44.8,0.0
74,2.0,0.0,5.3,0.0
194,1.0,0.0,20.9,3.48
143,2.0,2.75,18.55,0.0
76,2.0,0.0,48.8,0.0
41,1.0,0.0,8.3,0.0
152,2.0,0.0,5.8,0.0
42,1.0,0.0,13.8,0.0
100,1.0,2.75,30.05,5.0
168,2.0,0.0,8.8,0.0
241,1.0,0.0,70.8,0.0
197,1.0,0.0,64.92,0.0
41,1.0,0.0,9.96,1.66
162,2.0,2.75,16.55,0.0
130,2.0,0.0,7.8,0.0
135,1.0,0.0,12.36,2.06
88,1.0,0.0,37.0,0.0
263,1.0,2.75,12.55,1.0
244,2.0,0.0,17.8,0.0
173,2.0,0.0,11.3,0.0
43,2.0,2.75,9.55,0.0
166,2.0,0.0,9.3,0.0
75,2.0,0.0,12.3,0.0
186,1.0,2.75,27.8,4.63
244,1.0,0.0,24.95,4.15
95,1.0,0.0,21.0,0.0
161,2.0,2.75,26.55,0.0
42,1.0,0.0,11.3,1.0
239,1.0,2.75,16.05,2.5
89,1.0,0.0,86.42,0.0
141,1.0,2.75,12.05,1.0
129,2.0,0.0,5.8,0.0
142,2.0,2.75,27.05,0.0
130,2.0,0.0,23.8,0.0
216,1.0,0.0,15.99,3.69
69,2.0,0.0,5.8,0.0
129,1.0,0.0,20.0,0.0
132,2.0,0.0,25.3,0.0
73,1.0,0.0,11.8,1.0
75,1.0,0.0,8.76,1.46
239,1.0,2.75,16.5,0.45
33,2.0,0.0,4.3,0.0
230,1.0,2.75,25.05,2.0
166,2.0,0.0,6.8,0.0
197,1.0,0.0,11.88,1.08
145,2.0,0.0,12.8,0.0
113,1.0,2.75,37.75,8.7
61,1.0,0.0,8.8,0.0
254,1.0,0.0,43.92,0.0
195,2.0,0.0,8.3,0.0
112,2.0,0.0,17.8,0.0
13,2.0,2.75,15.55,0.0
229,2.0,2.75,19.05,0.0
197,1.0,0.0,47.3,0.0
140,2.0,2.75,28.05,0.0
138,2.0,0.0,28.92,0.0
237,1.0,2.75,16.55,2.0
75,1.0,0.0,9.8,1.0
97,1.0,0.0,18.0,0.0
197,1.0,0.0,52.3,0.0
130,1.0,0.0,20.76,3.46
129,1.0,0.0,17.81,0.01
34,1.0,0.0,8.5,1.7
76,1.0,0.0,18.0,0.0
75,2.0,0.0,7.3,0.0
236,1.0,2.75,13.55,2.0
75,1.0,0.0,10.56,1.76
129,1.0,0.0,35.0,0.0
42,1.0,0.0,7.82,1.02
75,2.0,0.0,7.3,0.0
75,1.0,0.0,8.76,1.46
166,1.0,0.0,11.3,1.0
198,1.0,0.0,17.16,2.86
40,1.0,0.0,7.56,1.26
43,2.0,0.0,6.3,0.0
48,1.0,0.0,25.0,0.0
166,1.0,0.0,8.75,1.45
259,1.0,0.0,42.96,7.16
17,1.0,0.0,16.0,0.0
25,1.0,0.0,40.0,0.0
42,1.0,0.0,16.0,0.0
122,2.0,0.0,14.8,0.0
239,1.0,2.75,28.05,4.0
231,2.0,2.75,32.55,0.0
236,1.0,2.75,24.05,2.0
193,1.0,2.75,22.55,0.0
143,2.0,2.75,21.55,0.0
223,1.0,0.0,12.36,2.06
145,2.0,0.0,9.3,0.0
56,2.0,0.0,10.8,0.0
260,2.0,0.0,10.8,0.0
82,2.0,0.0,5.8,0.0
52,1.0,0.0,21.36,3.56
255,1.0,0.0,18.36,3.06
188,1.0,0.0,27.36,4.56
97,3.0,0.0,3.8,0.0
97,2.0,0.0,3.8,0.0
247,2.0,0.0,32.42,0.0
42,1.0,0.0,8.8,0.0
173,2.0,0.0,10.8,0.0
179,1.0,0.0,7.25,1.45
132,2.0,0.0,18.3,0.0
256,1.0,0.0,14.15,2.35
37,2.0,0.0,12.3,0.0
41,2.0,0.0,4.3,0.0
130,2.0,0.0,28.8,0.0
41,1.0,0.0,8.16,1.36
42,1.0,0.0,8.8,1.0
143,1.0,0.0,36.0,6.0
83,2.0,0.0,5.3,0.0
167,2.0,0.0,12.3,0.0
212,1.0,0.0,10.3,0.0
129,2.0,0.0,8.3,0.0
138,1.0,0.0,17.25,3.45
157,2.0,0.0,15.8,0.0
151,1.0,0.0,11.76,1.96
157,2.0,0.0,14.3,0.0
92,1.0,0.0,12.3,2.0
80,2.0,0.0,8.8,0.0
79,1.0,2.75,18.66,3.11
37,1.0,0.0,9.75,1.95
144,1.0,2.75,25.26,4.21
51,1.0,0.0,31.0,0.0
256,1.0,0.0,12.3,0.0
159,1.0,0.0,13.0,0.7
13,2.0,2.75,32.05,0.0
113,1.0,2.75,36.66,6.11
129,2.0,0.0,4.3,0.0
166,2.0,0.0,9.3,0.0
265,2.0,0.0,20.3,0.0
41,2.0,0.0,6.3,0.0
41,2.0,0.0,12.8,0.0
217,1.0,0.0,8.84,2.04
198,1.0,0.0,13.55,2.25
49,1.0,0.0,19.56,3.26
17,2.0,0.0,8.8,0.0
146,1.0,0.0,21.3,1.0
37,1.0,0.0,9.95,1.65
80,2.0,0.0,6.8,0.0
198,2.0,0.0,16.8,0.0
83,1.0,0.0,8.33,0.03
4,1.0,2.75,17.46,2.91
36,2.0,0.0,18.8,0.0
42,1.0,0.0,13.3,2.0
157,2.0,0.0,16.8,0.0
238,2.0,2.75,20.55,0.0
151,2.0,0.0,4.8,0.0
119,2.0,0.0,9.3,0.0
129,2.0,0.0,11.8,0.0
138,2.0,0.0,15.3,0.0
70,2.0,0.0,12.8,0.0
112,1.0,0.0,13.39,3.09
80,1.0,0.0,9.8,2.0
80,1.0,0.0,9.96,1.66
112,1.0,0.0,8.8,1.0
17,2.0,0.0,9.3,0.0
129,1.0,0.0,17.16,2.86
198,1.0,0.0,18.8,3.0
100,2.0,2.75,29.05,0.0
197,1.0,0.0,44.04,5.74
198,2.0,0.0,14.8,0.0
189,1.0,0.0,21.8,0.0
226,1.0,0.0,13.8,1.0
83,1.0,0.0,6.96,1.16
112,4.0,0.0,4.8,0.0
112,2.0,0.0,4.8,0.0
37,1.0,0.0,8.16,1.36
260,2.0,0.0,8.3,0.0
157,1.0,0.0,11.3,2.0
226,2.0,0.0,7.8,0.0
41,2.0,0.0,6.8,0.0
37,1.0,0.0,8.16,1.36
95,1.0,0.0,19.56,3.26
233,1.0,2.75,26.55,1.0
75,2.0,2.75,28.05,0.0
95,1.0,0.0,6.96,1.16
28,2.0,0.0,12.8,0.0
33,1.0,0.0,17.29,3.99
36,1.0,0.0,12.3,3.0
129,1.0,0.0,14.8,1.0
173,1.0,0.0,10.56,1.76
135,1.0,0.0,9.49,2.19
65,2.0,0.0,9.55,0.0
217,2.0,0.0,6.8,0.0
66,2.0,0.0,16.8,0.0
179,1.0,0.0,9.49,2.19
56,2.0,0.0,9.3,0.0
198,1.0,0.0,8.76,1.46
36,1.0,0.0,7.56,1.26
37,1.0,0.0,13.39,3.09
33,1.0,0.0,18.95,3.15
260,1.0,0.0,10.3,0.0
255,1.0,0.0,18.16,0.86
188,1.0,0.0,26.0,5.2
10,1.0,0.0,12.25,2.45
7,2.0,0.0,12.8,0.0
168,2.0,0.0,26.42,0.0
129,2.0,0.0,6.8,0.0
56,2.0,0.0,7.3,0.0
37,1.0,0.0,12.0,2.0
68,1.0,2.75,33.65,5.6
95,2.0,0.0,11.8,0.0
226,2.0,0.0,12.8,0.0
169,1.0,0.0,24.8,0.0
260,2.0,0.0,5.3,0.0
28,2.0,0.0,42.42,0.0
80,1.0,0.0,24.8,10.0
179,1.0,0.0,23.3,3.0
256,1.0,0.0,12.36,2.06
173,2.0,0.0,9.8,0.0
116,2.0,0.0,34.92,0.0
107,1.0,2.75,21.06,3.51
107,1.0,2.75,28.01,6.46
56,2.0,0.0,9.8,0.0
92,2.0,0.0,22.3,0.0
33,1.0,0.0,23.76,3.96
41,1.0,0.0,6.3,0.0
181,1.0,0.0,36.96,6.16
69,2.0,0.0,10.3,0.0
235,2.0,0.0,10.3,0.0
82,2.0,0.0,12.8,0.0
142,2.0,2.75,27.05,0.0
82,2.0,0.0,9.8,0.0
7,2.0,0.0,12.3,0.0
93,1.0,0.0,13.0,2.2
138,1.0,0.0,17.16,2.86
129,1.0,0.0,8.51,0.71
92,2.0,0.0,13.3,0.0
260,1.0,0.0,5.76,0.96
242,2.0,0.0,48.3,0.0
82,1.0,0.0,17.16,2.86
142,1.0,2.75,25.26,4.21
259,2.0,0.0,19.3,0.0
260,2.0,0.0,8.3,0.0
129,2.0,0.0,7.3,0.0
227,2.0,0.0,54.8,0.0
213,1.0,0.0,17.8,0.0
243,2.0,0.0,11.8,0.0
244,2.0,0.0,7.3,0.0
179,2.0,0.0,18.8,0.0
188,2.0,0.0,29.8,0.0
69,2.0,0.0,7.8,0.0
223,2.0,0.0,13.3,0.0
179,1.0,0.0,13.56,2.26
37,2.0,0.0,19.8,0.0
41,2.0,0.0,19.8,0.0
42,1.0,0.0,6.8,0.0
112,1.0,0.0,6.96,1.16
37,1.0,0.0,7.8,1.0
61,1.0,0.0,16.0,0.0
49,2.0,0.0,7.8,0.0
85,2.0,0.0,40.3,0.0
141,1.0,2.75,13.55,1.0
226,1.0,0.0,9.96,1.66
10,1.0,0.0,13.55,2.25
4,2.0,2.75,14.55,0.0
41,1.0,0.0,5.16,0.86
75,2.0,0.0,3.8,0.0
74,1.0,0.0,6.88,0.08
74,1.0,0.0,9.3,2.0
74,2.0,0.0,4.3,0.0
238,2.0,2.75,20.55,0.0
7,1.0,0.0,12.36,2.06
70,1.0,0.0,14.16,2.36
140,2.0,2.75,10.55,0.0
106,2.0,0.0,28.8,0.0
173,2.0,0.0,17.8,0.0
129,2.0,0.0,6.3,0.0
42,1.0,0.0,13.5,2.7
42,2.0,0.0,8.3,0.0
220,1.0,0.0,20.3,1.0
138,2.0,0.0,27.92,0.0
166,1.0,0.0,9.8,2.0
112,1.0,0.0,12.09,2.79
83,2.0,0.0,10.8,0.0
226,1.0,0.0,11.8,0.0
69,2.0,0.0,7.3,0.0
37,2.0,0.0,11.3,0.0
198,1.0,0.0,16.8,1.0
198,1.0,0.0,19.55,3.25
21,1.0,0.0,20.3,0.0
216,2.0,0.0,11.3,0.0
173,1.0,0.0,11.76,1.96
233,1.0,2.75,23.81,4.76
163,2.0,2.75,49.05,0.0
7,3.0,0.0,10.3,0.0
90,1.0,0.0,37.0,0.0
42,2.0,0.0,13.3,0.0
42,2.0,0.0,7.8,0.0
182,2.0,0.0,7.8,0.0
94,2.0,0.0,16.3,0.0
260,4.0,0.0,11.3,0.0
56,2.0,0.0,19.8,0.0
173,2.0,0.0,7.8,0.0
37,1.0,0.0,12.36,2.06
82,2.0,0.0,7.8,0.0
225,2.0,0.0,14.8,0.0
42,1.0,0.0,29.0,0.0
121,1.0,0.0,17.94,4.14
152,2.0,0.0,7.8,0.0
95,2.0,0.0,8.3,0.0
173,2.0,0.0,20.3,0.0
80,1.0,0.0,8.16,1.36
198,2.0,0.0,11.3,0.0
223,2.0,0.0,14.3,0.0
243,1.0,0.0,14.8,2.0
226,2.0,0.0,14.3,0.0
119,2.0,0.0,10.3,0.0
244,1.0,0.0,6.8,1.0
231,1.0,0.0,25.0,0.0
161,2.0,2.75,16.55,0.0
138,1.0,0.0,36.96,6.16
83,2.0,0.0,6.3,0.0
223,2.0,0.0,11.3,0.0
129,2.0,0.0,7.8,0.0
161,2.0,2.75,14.55,0.0
69,1.0,0.0,12.3,0.0
263,2.0,0.0,13.3,0.0
80,1.0,0.0,8.16,1.36
157,3.0,0.0,4.8,0.0
157,2.0,0.0,4.8,0.0
82,2.0,0.0,7.8,0.0
226,2.0,0.0,11.3,0.0
3,2.0,0.0,21.8,0.0
226,2.0,0.0,6.3,0.0
82,2.0,0.0,13.3,0.0
129,2.0,0.0,5.3,0.0
225,1.0,0.0,16.0,3.2
140,1.0,2.75,19.86,3.31
132,1.0,0.0,72.65,11.78
173,2.0,0.0,5.8,0.0
42,2.0,0.0,8.3,0.0
74,2.0,0.0,7.3,0.0
69,2.0,0.0,17.8,0.0
132,2.0,0.0,35.3,0.0
189,2.0,0.0,11.8,0.0
230,2.0,2.75,18.05,0.0
132,1.0,0.0,70.7,11.78
193,2.0,0.0,3.3,0.0
193,2.0,0.0,3.3,0.0
193,2.0,0.0,3.3,0.0
193,2.0,0.0,3.8,0.0
237,1.0,2.75,20.46,3.41
145,1.0,0.0,10.55,1.75
145,2.0,0.0,6.3,0.0
141,1.0,2.75,18.05,2.0
93,2.0,0.0,18.8,0.0
41,2.0,0.0,10.3,0.0
1,1.0,0.0,95.05,19.0
141,2.0,0.0,6.12,0.0
50,1.0,2.75,23.19,4.64
233,1.0,2.75,23.05,0.0
138,2.0,0.0,11.8,0.0
230,2.0,0.0,28.0,0.0
170,2.0,2.75,23.55,0.0
7,1.0,0.0,11.62,2.32
75,2.0,0.0,14.3,0.0
196,2.0,0.0,9.3,0.0
237,2.0,2.75,17.05,0.0
41,2.0,0.0,6.8,0.0
24,1.0,0.0,11.3,2.0
243,2.0,0.0,13.3,0.0
223,2.0,0.0,9.8,0.0
75,2.0,0.0,5.8,0.0
237,1.0,2.75,11.46,1.91
230,1.0,2.75,28.55,3.0
140,2.0,2.75,19.05,0.0
239,1.0,2.75,13.55,1.0
75,2.0,2.75,18.55,0.0
142,2.0,2.75,14.05,0.0
116,2.0,0.0,7.3,0.0
166,1.0,0.0,9.49,2.19
169,2.0,0.0,7.3,0.0
168,2.0,0.0,13.8,0.0
129,2.0,0.0,8.8,0.0
230,1.0,2.75,27.66,4.61
140,1.0,2.75,46.86,7.81
262,1.0,2.75,16.94,3.39
75,2.0,0.0,4.8,0.0
75,2.0,0.0,8.3,0.0
230,1.0,2.75,18.05,1.0
243,1.0,0.0,21.0,0.0
95,3.0,0.0,3.3,0.0
95,2.0,0.0,3.3,0.0
95,2.0,0.0,6.3,0.0
236,2.0,2.75,28.05,0.0
243,1.0,0.0,9.96,1.66
137,1.0,2.75,17.55,2.0
82,2.0,0.0,10.3,0.0
163,2.0,2.75,15.55,0.0
179,2.0,0.0,6.3,0.0
145,2.0,0.0,8.3,0.0
198,1.0,0.0,19.3,0.0
10,1.0,0.0,21.36,3.56
142,2.0,2.75,15.55,0.0
140,1.0,2.75,31.26,5.21
166,2.0,0.0,9.3,0.0
82,2.0,0.0,7.3,0.0
82,2.0,0.0,52.8,0.0
162,2.0,2.75,23.05,0.0
196,2.0,0.0,7.8,0.0
138,2.0,0.0,20.3,0.0
132,2.0,0.0,17.8,0.0
192,2.0,0.0,11.3,0.0
61,1.0,0.0,13.8,0.0
154,2.0,0.0,28.3,0.0
55,2.0,0.0,4.3,0.0
260,1.0,0.0,16.0,0.0
161,1.0,2.75,26.05,2.0
138,2.0,0.0,10.3,0.0
210,1.0,0.0,21.8,0.0
226,2.0,0.0,9.8,0.0
138,2.0,0.0,12.8,0.0
43,2.0,0.0,6.3,0.0
166,2.0,0.0,8.8,0.0
173,2.0,0.0,10.8,0.0
237,1.0,2.75,15.06,2.51
163,2.0,2.75,17.55,0.0
86,1.0,0.0,33.36,5.56
57,2.0,0.0,7.3,0.0
80,2.0,0.0,6.3,0.0
138,1.0,0.0,39.3,5.0
196,1.0,0.0,8.76,1.46
97,1.0,0.0,7.8,0.0
97,1.0,0.0,6.3,0.0
161,1.0,2.75,21.55,3.0
238,2.0,2.75,23.55,0.0
56,2.0,0.0,10.8,0.0
75,2.0,0.0,6.3,0.0
47,1.0,0.0,21.19,4.89
42,1.0,0.0,8.6,0.8
69,2.0,0.0,15.3,0.0
260,2.0,0.0,7.8,0.0
260,2.0,0.0,7.3,0.0
7,2.0,0.0,6.8,0.0
132,1.0,0.0,82.37,16.45
41,2.0,0.0,5.8,0.0
239,1.0,2.75,18.66,3.11
43,2.0,2.75,13.55,0.0
166,2.0,0.0,7.8,0.0
42,1.0,0.0,12.3,0.0
129,2.0,0.0,5.3,0.0
56,2.0,0.0,7.3,0.0
171,2.0,0.0,21.8,0.0
132,2.0,0.0,35.3,0.0
116,2.0,0.0,13.8,0.0
265,2.0,0.0,65.3,0.0
129,2.0,0.0,8.3,0.0
37,1.0,0.0,8.75,2.0
225,1.0,0.0,9.96,1.66
116,2.0,0.0,7.3,0.0
114,1.0,2.75,27.66,4.61
56,2.0,0.0,10.3,0.0
42,2.0,0.0,6.8,0.0
74,2.0,0.0,6.3,0.0
260,1.0,0.0,15.3,5.0
7,2.0,0.0,9.8,0.0
160,2.0,0.0,11.8,0.0
146,1.0,0.0,8.16,1.36
179,2.0,0.0,6.8,0.0
223,2.0,0.0,8.8,0.0
28,1.0,0.0,9.35,1.55
25,1.0,0.0,11.8,2.0
26,2.0,0.0,23.3,0.0
68,1.0,2.75,27.55,3.0
263,2.0,2.75,8.55,0.0
260,2.0,0.0,6.3,0.0
137,1.0,2.75,29.55,3.0
82,2.0,0.0,6.3,0.0
138,2.0,0.0,10.8,0.0
256,1.0,0.0,11.8,3.0
80,2.0,0.0,7.8,0.0
173,2.0,0.0,6.8,0.0
107,1.0,2.75,19.55,2.0
78,2.0,0.0,11.3,0.0
157,2.0,0.0,13.8,0.0
82,2.0,0.0,6.3,0.0
36,2.0,0.0,6.3,0.0
143,1.0,2.75,48.17,11.12
161,2.0,2.75,30.05,0.0
244,2.0,0.0,8.3,0.0
135,1.0,0.0,28.8,0.0
159,1.0,0.0,12.8,0.0
247,1.0,0.0,12.3,0.0
7,2.0,0.0,8.8,0.0
263,1.0,2.75,33.55,4.0
83,2.0,0.0,13.3,0.0
95,2.0,0.0,12.3,0.0
223,2.0,0.0,9.8,0.0
80,1.0,0.0,12.36,2.06
42,1.0,0.0,8.76,1.46
116,2.0,0.0,6.8,0.0
82,2.0,0.0,5.8,0.0
179,4.0,0.0,5.3,0.0
179,2.0,0.0,5.3,0.0
216,2.0,0.0,34.8,0.0
226,2.0,0.0,14.8,0.0
249,1.0,2.75,26.45,4.4
179,1.0,0.0,13.56,2.26
129,2.0,0.0,16.3,0.0
260,2.0,0.0,10.3,0.0
228,1.0,0.0,50.3,0.0
20,2.0,0.0,8.8,0.0
179,2.0,0.0,14.3,0.0
48,2.0,2.75,22.05,0.0
15,2.0,0.0,26.3,0.0
28,2.0,0.0,12.8,0.0
129,2.0,0.0,13.8,0.0
7,2.0,0.0,9.3,0.0
165,2.0,0.0,21.8,0.0
225,1.0,0.0,14.76,2.46
102,2.0,0.0,16.3,0.0
40,1.0,0.0,30.36,5.06
244,2.0,2.75,35.55,0.0
82,2.0,0.0,5.8,0.0
193,2.0,0.0,17.8,0.0
256,1.0,0.0,7.25,1.45
198,1.0,0.0,16.3,4.0
112,2.0,0.0,13.8,0.0
106,1.0,0.0,31.8,5.0
68,1.0,2.75,33.81,6.76
83,1.0,0.0,8.16,1.36
129,1.0,0.0,9.96,1.66
225,1.0,0.0,14.16,2.36
264,1.0,0.0,30.36,5.06
37,1.0,0.0,6.96,1.16
224,1.0,2.75,26.05,1.0
163,2.0,2.75,21.05,0.0
36,1.0,0.0,15.38,3.08
80,1.0,0.0,11.0,2.2
80,1.0,0.0,9.12,1.82
37,1.0,0.0,8.16,1.36
198,2.0,0.0,13.3,0.0
231,1.0,2.75,27.65,4.6
198,2.0,0.0,16.8,0.0
37,1.0,0.0,22.25,4.45
129,2.0,0.0,6.3,0.0
173,2.0,0.0,9.8,0.0
83,2.0,0.0,9.3,0.0
173,2.0,0.0,8.8,0.0
217,2.0,0.0,7.3,0.0
61,2.0,0.0,14.8,0.0
225,1.0,0.0,9.96,1.66
7,1.0,0.0,16.56,2.76
82,2.0,0.0,8.3,0.0
83,2.0,0.0,12.3,0.0
70,2.0,0.0,11.3,0.0
73,2.0,0.0,26.3,0.0
157,1.0,0.0,11.16,1.86
95,2.0,0.0,4.3,0.0
112,1.0,0.0,13.5,2.7
198,1.0,0.0,16.3,1.0
80,2.0,0.0,5.8,0.0
79,2.0,2.75,22.05,0.0
223,2.0,0.0,5.8,0.0
177,2.0,0.0,19.8,0.0
129,2.0,0.0,6.8,0.0
82,2.0,0.0,5.8,0.0
129,2.0,0.0,15.8,0.0
61,1.0,0.0,6.89,1.59
173,2.0,0.0,10.8,0.0
225,2.0,0.0,16.8,0.0
129,2.0,0.0,6.3,0.0
129,2.0,0.0,10.8,0.0
255,1.0,0.0,5.76,0.96
80,2.0,0.0,12.3,0.0
112,1.0,0.0,8.8,1.0
112,2.0,0.0,6.3,0.0
225,4.0,0.0,16.8,0.0
75,2.0,0.0,8.3,0.0
249,1.0,2.75,51.2,8.53
37,2.0,0.0,8.3,0.0
196,2.0,0.0,10.3,0.0
263,1.0,2.75,10.25,1.7
260,2.0,0.0,9.8,0.0
129,2.0,0.0,9.8,0.0
