DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
250,11.05,8.0,0.73,2.75
212,18.92,15.87,6.23,2.75
51,16.99,13.94,4.98,2.75
94,10.75,7.2,1.19,2.75
32,17.17,8.0,3.08,2.75
213,49.23,40.06,18.83,2.75
235,10.75,7.2,1.14,2.75
20,17.17,8.0,2.16,2.75
69,36.28,33.23,8.81,2.75
254,12.49,9.44,2.89,2.75
69,24.22,15.05,3.97,2.75
78,11.05,8.0,0.68,2.75
235,11.62,8.57,3.27,2.75
147,14.68,11.63,5.12,2.75
241,20.93,17.88,7.42,2.75
213,14.05,10.5,4.48,2.75
213,50.45,41.28,15.55,2.75
174,14.98,11.93,5.1,2.75
119,50.27,41.1,19.58,2.75
212,11.63,8.58,4.73,2.75
119,13.04,9.99,0.94,2.75
32,25.93,22.88,9.41,2.75
60,17.17,8.0,1.52,2.75
235,32.53,29.48,13.77,2.75
254,26.45,23.4,11.16,2.75
159,11.05,8.0,1.08,2.75
235,11.16,8.11,3.05,2.75
169,17.17,8.0,1.23,2.75
168,11.05,8.0,2.24,2.75
78,16.74,13.69,5.95,2.75
247,15.82,12.77,4.81,2.75
168,27.56,24.51,6.6,2.75
213,23.28,14.11,6.1,2.75
248,38.52,29.35,14.69,2.75
235,15.63,12.58,4.56,2.75
242,17.17,8.0,2.52,2.75
220,71.39,62.22,32.02,2.75
3,15.78,12.73,5.78,2.75
32,11.05,8.0,0.57,2.75
69,23.1,13.93,4.38,2.75
147,46.88,23.96,12.49,2.75
220,88.27,76.3,30.29,2.75
51,11.05,8.0,0.96,2.75
208,16.06,13.01,5.62,2.75
60,38.09,35.04,16.88,2.75
126,32.27,29.22,13.92,2.75
182,13.05,10.0,0.97,2.75
241,39.34,36.29,17.05,2.75
174,19.17,10.0,1.7,2.75
168,21.99,12.82,1.76,2.75
78,21.85,12.68,5.3,2.75
213,17.17,8.0,2.44,2.75
182,15.36,12.31,4.77,2.75
254,58.38,49.21,24.23,2.75
46,74.45,65.28,27.34,2.75
208,21.38,12.21,6.18,2.75
20,17.17,8.0,1.74,2.75
81,23.9,14.73,5.57,2.75
94,10.75,7.2,1.27,2.75
136,49.87,40.7,16.28,2.75
235,14.77,11.72,3.01,2.75
174,39.81,30.64,18.23,2.75
185,11.05,8.0,2.23,2.75
208,25.0,21.95,6.28,2.75
182,65.7,56.53,31.23,2.75
247,11.05,8.0,2.17,2.75
69,19.05,16.0,1.08,2.75
185,27.39,24.34,3.64,2.75
159,12.71,9.66,2.0,2.75
242,41.04,31.87,12.08,2.75
242,21.68,18.63,3.45,2.75
32,13.26,10.21,2.22,2.75
60,41.28,32.11,9.16,2.75
185,11.05,8.0,0.63,2.75
126,21.09,11.92,1.87,2.75
213,51.96,48.91,1.09,2.75
3,70.72,61.55,27.5,2.75
242,17.75,14.7,3.48,2.75
259,25.49,22.44,9.53,2.75
213,27.41,24.36,8.49,2.75
242,17.76,14.71,4.39,2.75
3,30.32,21.15,3.59,2.75
212,31.29,22.12,6.49,2.75
119,15.22,12.17,3.75,2.75
235,27.43,24.38,1.77,2.75
174,18.32,15.27,4.24,2.75
78,20.37,17.32,5.57,2.75
254,13.18,10.13,1.61,2.75
78,13.05,10.0,1.93,2.75
213,25.09,22.04,6.9,2.75
242,15.16,12.11,3.4,2.75
20,18.07,15.02,4.57,2.75
185,20.59,11.42,2.15,2.75
259,24.02,20.97,5.88,2.75
242,14.97,11.92,2.81,2.75
69,32.36,29.31,10.19,2.75
51,14.05,11.0,1.71,2.75
168,19.25,16.2,5.89,2.75
254,21.1,18.05,6.31,2.75
184,34.17,25.0,9.64,2.75
32,27.45,24.4,7.59,2.75
32,18.09,15.04,5.24,2.75
136,11.05,8.0,1.52,2.75
119,21.47,18.42,10.12,2.75
259,16.27,13.22,3.17,2.75
213,20.81,17.76,6.82,2.75
213,13.05,10.0,0.48,2.75
247,29.28,26.23,9.03,2.75
213,19.7,10.53,2.64,2.75
51,17.24,14.19,5.39,2.75
212,20.0,16.37,4.9,3.33
213,35.36,26.19,12.34,2.75
182,11.05,8.0,0.76,2.75
241,23.03,19.98,8.47,2.75
254,59.13,49.96,16.34,2.75
213,60.31,51.14,22.16,2.75
241,17.44,8.27,2.23,2.75
147,11.05,8.0,0.34,2.75
159,11.19,8.14,2.79,2.75
136,18.68,15.63,5.87,2.75
213,42.88,33.71,16.57,2.75
213,11.05,8.0,1.78,2.75
174,21.64,18.59,8.67,2.75
185,25.26,20.75,7.71,4.21
51,27.68,24.63,10.17,2.75
147,18.74,15.69,6.18,2.75
212,12.46,9.41,3.59,2.75
168,22.57,19.52,8.66,2.75
81,40.58,31.41,14.82,2.75
159,11.05,8.0,1.85,2.75
81,20.98,17.93,8.18,2.75
220,11.05,8.0,1.32,2.75
136,15.28,12.23,2.99,2.75
167,18.59,15.54,2.89,2.75
159,14.32,11.63,2.54,2.39
235,23.27,20.22,6.96,2.75
169,18.94,15.89,2.7,2.75
136,58.91,49.74,23.06,2.75
213,46.33,31.04,10.26,2.75
220,11.05,8.0,1.41,2.75
242,39.35,30.18,11.81,2.75
235,11.05,8.0,0.95,2.75
169,13.05,10.0,1.56,2.75
241,49.17,40.0,15.4,2.75
208,33.2,30.15,9.12,2.75
241,29.45,20.28,4.71,2.75
51,40.59,37.54,14.02,2.75
3,11.7,8.65,2.21,2.75
242,22.37,19.32,2.65,2.75
167,17.87,14.82,1.0,2.75
126,19.89,16.84,2.62,2.75
240,20.23,17.18,4.94,2.75
159,38.63,29.46,9.89,2.75
51,14.05,11.0,0.58,2.75
182,16.05,13.0,0.98,2.75
119,17.6,14.55,5.12,2.75
147,17.93,14.88,4.81,2.75
174,20.16,17.11,4.18,2.75
3,19.17,10.0,1.62,2.75
126,26.26,17.09,4.66,2.75
208,14.74,11.69,3.48,2.75
242,15.89,12.84,3.67,2.75
242,19.62,16.57,3.18,2.75
247,14.1,11.05,2.87,2.75
126,13.78,10.73,2.77,2.75
259,63.55,54.38,21.33,2.75
3,13.93,10.88,3.84,2.75
212,22.73,19.68,2.19,2.75
81,36.43,33.38,11.88,2.75
119,11.05,8.0,1.85,2.75
18,24.05,21.0,6.74,2.75
208,19.2,16.15,5.77,2.75
247,12.27,9.22,2.24,2.75
259,17.5,8.33,2.02,2.75
119,21.93,18.88,5.34,2.75
254,11.93,8.88,2.02,2.75
119,11.05,8.0,1.47,2.75
213,53.87,44.7,22.23,2.75
185,22.94,19.89,2.99,2.75
81,49.56,34.27,15.35,2.75
159,14.94,11.89,3.09,2.75
81,17.17,8.0,1.23,2.75
200,17.71,11.86,4.74,2.75
167,17.17,8.0,1.51,2.75
242,13.83,10.78,5.84,2.75
60,37.14,27.97,13.17,2.75
259,14.05,11.0,1.41,2.75
169,34.65,31.6,16.89,2.75
213,41.5,32.33,15.54,2.75
247,18.16,15.11,6.58,2.75
220,20.35,17.3,3.66,2.75
184,24.35,21.3,3.46,2.75
242,67.52,58.35,21.09,2.75
254,69.09,59.92,24.77,2.75
32,14.59,11.54,4.55,2.75
250,38.32,29.15,11.94,2.75
60,21.06,18.01,4.95,2.75
241,17.81,14.76,5.7,2.75
213,24.64,21.59,7.39,2.75
185,17.17,8.0,0.45,2.75
235,11.05,8.0,1.25,2.75
60,23.15,20.1,8.42,2.75
159,21.17,17.34,0.15,3.53
147,14.81,11.76,5.07,2.75
20,11.05,8.0,1.44,2.75
32,11.05,8.0,2.64,2.75
159,11.05,8.0,2.55,2.75
174,22.41,19.36,7.12,2.75
213,22.93,13.76,5.95,2.75
241,18.15,15.1,5.63,2.75
185,36.77,30.34,10.32,6.13
168,22.18,19.13,7.45,2.75
174,17.44,14.39,3.94,2.75
168,14.24,11.19,4.49,2.75
159,11.05,8.0,1.55,2.75
51,23.32,20.27,1.04,2.75
242,17.4,14.35,4.14,2.75
248,21.71,18.66,4.93,2.75
242,18.12,15.07,5.8,2.75
51,22.19,19.14,6.69,2.75
3,14.32,10.77,3.81,2.75
247,17.54,14.49,0.61,2.75
247,21.05,18.0,0.46,2.75
51,30.27,27.22,9.18,2.75
168,40.62,31.45,10.23,2.75
78,15.67,12.62,3.03,2.75
174,13.04,9.99,1.62,2.75
78,11.05,8.0,0.43,2.75
174,20.53,11.36,2.6,2.75
213,21.15,18.1,5.62,2.75
167,30.08,27.03,9.86,2.75
247,12.08,9.03,1.98,2.75
78,17.03,13.98,4.5,2.75
242,19.75,16.7,5.54,2.75
18,15.02,11.97,2.71,2.75
185,17.99,8.82,1.95,2.75
174,18.03,8.86,2.12,2.75
254,11.05,8.0,1.99,2.75
168,25.31,16.14,4.98,2.75
254,33.97,30.92,11.22,2.75
242,15.14,12.09,3.56,2.75
3,11.05,8.0,1.17,2.75
212,17.12,14.07,4.19,2.75
254,11.05,8.0,1.99,2.75
241,29.6,20.43,7.55,2.75
174,14.36,11.31,3.01,2.75
185,11.05,8.0,1.72,2.75
69,12.35,9.3,6.18,2.75
208,20.82,17.77,5.79,2.75
174,17.17,8.0,0.5,2.75
185,19.41,10.24,3.79,2.75
235,26.74,17.57,5.75,2.75
60,17.47,14.42,6.05,2.75
241,15.74,12.69,3.7,2.75
248,19.26,16.21,5.33,2.75
220,11.05,8.0,2.37,2.75
32,15.28,12.23,4.05,2.75
220,26.29,23.24,7.58,2.75
60,11.05,8.0,1.11,2.75
235,11.05,8.0,1.94,2.75
213,54.11,44.94,22.29,2.75
47,43.47,40.42,19.1,2.75
32,18.44,15.39,4.99,2.75
259,12.86,9.81,4.05,2.75
212,12.58,9.53,3.76,2.75
254,17.92,14.87,6.72,2.75
213,22.3,19.25,5.84,2.75
247,25.31,22.26,8.94,2.75
182,11.05,8.0,1.87,2.75
18,14.42,11.37,3.74,2.75
78,12.3,9.25,2.97,2.75
136,49.76,40.59,18.06,2.75
119,62.5,59.45,24.33,2.75
94,10.75,7.2,1.21,2.75
213,50.06,40.89,17.76,2.75
51,46.39,37.22,14.35,2.75
213,47.93,38.76,16.41,2.75
51,21.44,18.39,3.6,2.75
182,25.61,22.56,8.97,2.75
241,12.08,9.03,1.75,2.75
174,11.05,8.0,2.75,2.75
254,52.29,49.24,21.55,2.75
159,12.35,9.3,3.38,2.75
18,13.63,10.58,4.18,2.75
168,11.05,8.0,1.64,2.75
78,10.75,7.2,0.67,2.75
213,16.15,13.1,5.54,2.75
136,19.75,16.7,6.12,2.75
18,19.87,16.82,8.67,2.75
212,17.76,14.71,6.51,2.75
259,21.0,17.95,8.33,2.75
235,17.14,13.59,3.87,2.75
169,50.98,47.93,7.41,2.75
126,21.41,18.36,3.44,2.75
248,25.4,22.35,0.99,2.75
60,17.17,8.0,1.4,2.75
242,14.65,11.1,2.73,2.75
185,15.95,12.4,3.24,2.75
250,17.24,14.19,1.92,2.75
168,40.71,31.54,10.26,2.75
241,21.8,18.75,4.8,2.75
241,32.52,23.35,6.13,2.75
168,18.34,9.17,2.58,2.75
159,13.57,11.61,3.2,1.66
47,22.68,19.13,7.21,2.75
220,25.47,21.92,6.14,2.75
78,15.8,12.75,3.01,2.75
174,22.47,19.42,2.11,2.75
254,27.61,24.56,8.82,2.75
69,22.53,19.48,3.29,2.75
126,21.43,12.26,2.7,2.75
242,36.66,27.49,6.46,2.75
242,23.39,19.84,4.32,2.75
58,28.22,25.17,5.05,2.75
168,32.55,29.5,8.64,2.75
242,33.09,30.04,9.24,2.75
136,40.01,30.84,5.8,2.75
242,15.11,12.06,4.22,2.75
47,18.66,15.61,3.76,2.75
185,13.05,10.0,1.11,2.75
185,17.17,8.0,1.66,2.75
242,23.17,14.0,1.89,2.75
174,29.23,26.18,6.02,2.75
247,53.92,44.75,17.45,2.75
136,30.87,21.7,6.05,2.75
51,30.34,27.29,7.39,2.75
242,11.71,8.66,2.68,2.75
168,40.66,37.61,16.24,2.75
147,17.94,14.89,4.8,2.75
81,21.8,12.63,1.59,2.75
242,15.15,12.1,3.36,2.75
159,48.81,39.64,16.32,2.75
119,16.64,13.59,4.21,2.75
213,12.27,9.22,3.76,2.75
212,14.93,11.88,3.15,2.75
32,16.18,13.13,5.66,2.75
51,12.05,9.0,0.47,2.75
78,17.13,14.08,3.62,2.75
69,19.38,10.21,3.57,2.75
169,14.4,11.35,3.51,2.75
213,45.86,42.81,21.04,2.75
174,14.91,11.86,5.15,2.75
51,12.66,9.61,2.29,2.75
200,17.72,11.87,5.2,2.75
168,14.25,11.2,3.17,2.75
235,14.79,11.74,4.77,2.75
212,11.05,8.0,0.03,2.75
235,21.1,18.05,7.4,2.75
69,14.85,11.8,4.68,2.75
47,22.37,13.2,3.84,2.75
18,55.69,40.4,19.95,2.75
59,18.7,15.65,6.92,2.75
126,21.03,17.98,8.04,2.75
168,48.66,39.49,17.85,2.75
220,11.05,8.0,2.08,2.75
220,11.05,8.0,1.65,2.75
220,11.05,8.0,1.33,2.75
159,11.05,8.0,1.6,2.75
46,74.36,65.19,33.39,2.75
213,12.3,9.25,3.41,2.75
213,22.37,19.32,5.75,2.75
250,19.58,10.41,3.34,2.75
213,22.5,19.45,7.48,2.75
169,13.86,10.81,3.73,2.75
241,17.17,8.0,0.44,2.75
174,26.12,16.95,6.06,2.75
136,43.5,40.45,17.49,2.75
51,17.08,14.03,5.7,2.75
254,46.96,37.79,16.44,2.75
20,11.05,8.0,1.4,2.75
168,61.87,58.82,33.94,2.75
213,43.61,34.44,17.72,2.75
69,18.28,15.23,6.58,2.75
167,60.18,44.89,23.2,2.75
18,13.91,10.86,4.21,2.75
220,22.08,19.03,8.09,2.75
174,22.18,19.13,8.75,2.75
126,18.65,15.6,8.49,2.75
213,16.04,12.99,10.89,2.75
185,28.56,19.39,10.6,2.75
136,19.26,16.21,5.18,2.75
168,22.28,19.23,9.52,2.75
185,17.7,14.65,0.02,2.75
159,13.85,10.8,1.41,2.75
51,21.55,18.5,1.32,2.75
47,23.59,20.54,1.78,2.75
235,11.05,8.0,0.81,2.75
242,17.37,14.32,2.56,2.75
213,20.97,11.8,1.03,2.75
242,69.87,61.06,17.08,2.75
242,20.54,17.49,3.56,2.75
242,40.98,31.81,12.29,2.75
81,31.38,28.33,9.85,2.75
126,23.3,20.25,2.99,2.75
212,23.05,20.0,6.65,2.75
47,61.74,52.57,20.1,2.75
136,25.09,22.04,7.63,2.75
185,23.98,20.93,4.61,2.75
208,19.77,10.6,3.13,2.75
51,20.55,17.5,5.15,2.75
220,16.18,13.13,5.54,2.75
220,87.61,76.15,30.74,2.75
259,63.15,53.98,25.71,2.75
81,44.32,41.27,15.99,2.75
212,53.47,44.3,17.37,2.75
20,18.78,15.73,3.35,2.75
136,20.55,17.5,4.8,2.75
235,63.04,53.87,21.7,2.75
47,20.84,17.79,3.8,2.75
212,54.64,45.47,17.74,2.75
32,39.82,25.02,9.41,2.75
259,66.62,57.45,21.95,2.75
20,48.11,38.94,13.82,2.75
32,24.95,21.9,7.88,2.75
254,19.42,16.37,5.19,2.75
259,29.79,26.74,8.35,2.75
58,29.36,26.31,7.44,2.75
51,33.24,30.19,5.82,2.75
200,39.05,29.88,15.11,2.75
185,23.5,20.45,5.3,2.75
47,34.35,25.18,11.82,2.75
169,11.05,8.0,1.62,2.75
94,11.05,8.0,0.76,2.75
235,21.35,18.3,5.88,2.75
213,66.31,57.14,29.17,2.75
235,14.09,11.04,2.68,2.75
250,17.62,14.57,3.84,2.75
32,13.94,10.89,2.24,2.75
60,11.05,8.0,1.71,2.75
51,15.28,12.23,5.51,2.75
248,20.57,17.52,4.79,2.75
94,11.47,8.42,4.0,2.75
212,11.05,8.0,1.44,2.75
126,15.95,12.9,4.81,2.75
242,11.05,8.0,0.98,2.75
168,14.8,11.75,3.67,2.75
147,18.78,15.73,3.25,2.75
126,20.27,17.22,7.89,2.75
247,11.05,8.0,0.69,2.75
168,32.87,29.82,4.38,2.75
159,14.51,11.46,3.35,2.75
147,11.05,8.0,1.41,2.75
241,31.55,28.5,9.73,2.75
208,30.48,27.43,5.31,2.75
78,11.05,8.0,0.37,2.75
208,15.92,12.87,3.44,2.75
242,13.05,10.0,2.01,2.75
147,25.64,22.59,7.75,2.75
174,12.46,9.41,3.52,2.75
254,11.05,8.0,1.69,2.75
259,16.27,13.22,4.05,2.75
240,18.86,9.69,2.07,2.75
242,19.17,10.0,0.71,2.75
20,11.05,8.0,1.74,2.75
147,11.05,8.0,1.64,2.75
78,31.52,28.47,10.81,2.75
254,23.59,20.54,6.52,2.75
136,59.02,55.97,19.75,2.75
242,14.02,10.97,2.56,2.75
47,29.51,26.46,3.34,2.75
259,32.4,29.35,7.58,2.75
182,17.54,14.49,1.71,2.75
208,11.05,8.0,0.49,2.75
213,46.18,37.01,12.32,2.75
47,11.05,8.0,0.28,2.75
213,22.23,19.18,7.74,2.75
174,17.17,8.0,1.08,2.75
51,24.29,15.12,2.72,2.75
247,29.59,26.54,9.01,2.75
259,32.81,29.76,9.35,2.75
168,12.03,8.98,2.05,2.75
169,24.09,21.04,6.53,2.75
182,24.8,21.75,7.18,2.75
94,73.22,64.05,19.71,2.75
78,31.72,28.67,8.05,2.75
242,11.05,8.0,0.56,2.75
213,15.76,12.71,2.82,2.75
126,18.27,15.22,4.85,2.75
259,51.09,41.92,19.48,2.75
185,26.66,23.61,2.32,2.75
81,20.16,17.11,2.76,2.75
119,13.93,10.88,1.91,2.75
259,27.14,24.09,8.12,2.75
78,20.23,17.18,2.97,2.75
241,11.05,8.0,1.8,2.75
51,12.81,9.76,3.77,2.75
51,12.07,9.02,2.97,2.75
3,24.5,15.33,3.35,2.75
119,26.98,23.93,8.33,2.75
213,18.35,15.3,4.76,2.75
18,15.64,12.59,3.71,2.75
94,50.29,47.24,20.0,2.75
248,39.62,30.45,11.6,2.75
254,23.67,20.62,4.85,2.75
250,37.1,27.93,12.16,2.75
18,11.05,8.0,1.9,2.75
220,11.05,8.0,2.31,2.75
241,12.13,9.08,2.0,2.75
47,11.05,8.0,2.34,2.75
159,14.76,11.71,3.97,2.75
213,16.08,13.03,5.72,2.75
241,11.05,8.0,2.37,2.75
213,11.69,8.64,3.12,2.75
168,29.63,24.39,0.58,4.94
136,19.58,16.53,5.55,2.75
119,13.37,10.32,2.42,2.75
168,22.05,19.0,9.69,2.75
168,14.03,10.98,4.42,2.75
174,17.52,14.47,4.26,2.75
81,21.08,18.03,8.36,2.75
159,27.34,16.36,4.75,4.56
47,17.17,8.0,1.0,2.75
254,29.31,26.26,9.42,2.75
159,25.31,14.67,3.03,4.22
250,43.61,40.56,9.51,2.75
213,30.11,27.06,9.37,2.75
47,36.86,33.81,10.64,2.75
159,11.05,8.0,0.59,2.75
159,21.69,18.64,5.73,2.75
81,22.28,19.23,5.26,2.75
213,57.28,48.11,20.66,2.75
126,16.85,13.8,4.91,2.75
247,11.35,8.3,2.02,2.75
78,35.82,32.77,4.72,2.75
213,23.11,13.94,5.54,2.75
254,22.64,19.59,5.73,2.75
259,21.87,18.82,5.89,2.75
235,13.3,10.25,2.7,2.75
51,21.89,18.84,1.27,2.75
69,17.99,14.94,4.68,2.75
81,12.07,9.02,2.08,2.75
235,21.77,18.72,2.11,2.75
248,11.05,8.0,1.13,2.75
208,13.05,10.0,0.99,2.75
212,17.23,14.18,4.24,2.75
167,18.08,15.03,2.88,2.75
47,27.01,23.96,10.62,2.75
242,17.77,14.22,7.95,2.75
213,25.47,16.3,7.55,2.75
32,18.58,15.53,5.23,2.75
3,18.0,14.95,5.93,2.75
51,17.16,14.11,5.14,2.75
241,32.29,23.12,5.7,2.75
136,43.57,40.52,17.52,2.75
248,38.58,29.41,14.42,2.75
20,11.05,8.0,1.96,2.75
182,72.31,63.14,26.17,2.75
94,18.07,15.02,5.75,2.75
69,20.26,17.21,4.77,2.75
213,44.3,35.13,14.83,2.75
159,24.48,21.43,9.73,2.75
126,13.6,10.55,3.37,2.75
18,13.6,10.55,4.15,2.75
18,18.69,15.64,5.63,2.75
182,18.51,15.46,6.63,2.75
259,16.65,13.6,5.28,2.75
32,11.05,8.0,2.4,2.75
212,12.12,9.07,3.37,2.75
168,11.05,8.0,1.74,2.75
185,22.66,21.3,6.85,1.06
220,18.15,15.1,4.37,2.75
168,11.05,8.0,2.18,2.75
46,31.08,28.03,11.96,2.75
51,23.28,20.23,5.04,2.75
78,19.41,10.24,3.01,2.75
235,17.31,14.26,1.49,2.75
159,11.05,8.0,1.95,2.75
183,25.69,22.64,9.62,2.75
250,11.05,8.0,0.97,2.75
31,22.32,19.27,2.6,2.75
242,11.05,8.0,0.99,2.75
247,25.97,22.92,7.56,2.75
248,11.05,8.0,0.55,2.75
167,41.32,32.15,15.38,2.75
3,18.39,15.34,6.73,2.75
32,39.19,30.02,14.41,2.75
220,22.03,18.98,9.17,2.75
119,18.96,15.91,5.94,2.75
182,23.35,20.3,8.38,2.75
247,11.05,8.0,1.75,2.75
213,17.17,8.0,1.4,2.75
46,74.64,65.47,33.83,2.75
235,11.05,8.0,1.13,2.75
250,46.23,37.06,16.05,2.75
136,53.8,50.75,17.28,2.75
47,13.07,10.02,2.24,2.75
126,11.05,8.0,2.29,2.75
47,41.81,32.64,15.38,2.75
78,11.05,8.0,0.69,2.75
213,47.39,44.34,19.51,2.75
126,22.7,19.65,2.57,2.75
185,20.86,17.81,3.88,2.75
20,21.64,18.59,2.44,2.75
242,15.61,12.56,3.67,2.75
47,15.05,12.0,0.56,2.75
136,77.76,68.59,28.68,2.75
242,64.64,49.35,17.87,2.75
136,36.4,27.23,6.05,2.75
220,16.64,13.59,2.17,2.75
242,29.2,26.15,7.15,2.75
47,11.05,8.0,1.3,2.75
213,36.38,33.33,9.99,2.75
159,11.05,8.0,1.81,2.75
60,23.35,20.3,6.82,2.75
119,11.51,8.46,2.25,2.75
247,19.05,16.0,4.29,2.75
31,18.1,8.93,1.63,2.75
69,27.75,26.39,9.17,1.06
167,12.82,9.77,2.5,2.75
159,10.75,7.2,0.38,2.75
185,11.05,8.0,1.63,2.75
242,21.41,12.24,2.98,2.75
235,24.09,21.04,6.89,2.75
174,18.44,15.39,3.97,2.75
167,22.59,19.54,5.81,2.75
185,14.07,11.02,3.07,2.75
185,13.66,10.61,2.91,2.75
220,17.79,14.74,3.67,2.75
159,26.63,23.58,5.7,2.75
242,32.68,29.63,7.36,2.75
213,55.08,45.91,23.4,2.75
32,25.78,22.23,7.32,2.75
168,23.78,20.73,6.8,2.75
81,40.86,31.69,21.43,2.75
259,71.37,62.2,27.38,2.75
213,44.09,34.92,16.18,2.75
248,19.16,16.11,7.34,2.75
254,22.9,19.85,7.11,2.75
259,16.26,13.21,4.06,2.75
167,11.05,8.0,2.81,2.75
248,44.21,35.04,15.33,2.75
213,11.85,8.8,2.83,2.75
213,22.31,19.26,5.73,2.75
208,44.14,34.97,12.08,2.75
213,13.61,10.56,2.48,2.75
213,11.05,8.0,1.32,2.75
60,24.42,21.37,2.03,2.75
51,23.19,20.14,4.97,2.75
248,11.12,8.07,1.61,2.75
212,11.05,8.0,1.63,2.75
168,11.05,8.0,1.41,2.75
46,83.54,74.37,33.07,2.75
185,11.05,8.0,1.81,2.75
51,17.03,13.98,0.2,2.75
220,13.38,10.33,2.79,2.75
250,37.85,28.68,11.98,2.75
235,72.8,69.75,26.55,2.75
254,11.05,8.0,2.16,2.75
240,19.18,16.13,7.96,2.75
78,14.18,11.13,2.49,2.75
235,16.33,13.28,2.47,2.75
18,13.35,10.3,3.8,2.75
168,17.24,14.19,4.86,2.75
136,13.36,10.31,4.12,2.75
235,15.96,13.0,5.34,2.66
213,16.03,12.98,5.67,2.75
119,49.34,40.17,20.15,2.75
136,19.74,16.69,6.18,2.75
147,46.66,37.49,15.48,2.75
168,11.05,8.0,1.87,2.75
81,21.25,18.2,8.18,2.75
168,41.82,32.65,15.11,2.75
213,11.91,8.86,2.75,2.75
78,23.82,13.43,3.21,3.97
136,15.07,12.02,3.0,2.75
119,49.92,34.63,13.84,2.75
60,17.86,8.69,2.6,2.75
247,21.35,17.8,6.96,2.75
147,11.63,8.58,2.66,2.75
159,11.05,8.0,1.93,2.75
185,13.47,10.42,2.8,2.75
254,26.36,23.31,10.1,2.75
242,21.05,18.0,1.49,2.75
254,60.59,51.42,25.57,2.75
247,11.05,8.0,2.72,2.75
213,44.71,35.54,14.64,2.75
168,11.05,8.0,1.28,2.75
208,14.05,11.0,1.32,2.75
259,17.17,8.0,1.95,2.75
78,14.52,11.47,4.26,2.75
147,67.85,58.68,27.31,2.75
259,25.72,22.67,9.78,2.75
18,16.01,12.96,4.2,2.75
242,19.63,16.58,6.44,2.75
212,19.54,10.37,3.47,2.75
94,18.26,9.09,3.26,2.75
182,25.24,16.07,6.38,2.75
242,19.94,16.39,6.69,2.75
119,19.52,16.47,7.26,2.75
235,19.63,16.58,5.75,2.75
259,25.18,22.13,8.87,2.75
168,24.17,21.12,8.31,2.75
69,11.05,8.0,0.53,2.75
248,38.16,28.99,20.4,2.75
81,21.42,12.25,4.44,2.75
200,14.05,11.0,0.11,2.75
119,25.71,22.66,7.66,2.75
185,12.19,9.14,3.69,2.75
81,11.95,8.9,2.65,2.75
200,12.32,9.27,3.23,2.75
60,46.69,37.52,17.22,2.75
254,18.35,15.3,5.93,2.75
51,24.07,21.02,6.03,2.75
185,20.77,17.72,5.71,2.75
241,19.91,16.86,4.24,2.75
213,22.01,18.96,5.58,2.75
212,38.27,29.1,12.36,2.75
169,34.2,31.15,12.54,2.75
182,11.05,8.0,2.28,2.75
119,11.05,8.0,0.87,2.75
78,58.03,54.98,13.24,2.75
182,65.56,56.39,15.49,2.75
94,11.05,8.0,1.16,2.75
174,24.14,21.09,9.41,2.75
208,19.02,15.97,7.49,2.75
136,49.55,40.38,22.23,2.75
3,26.69,23.64,10.31,2.75
213,35.81,32.76,14.09,2.75
159,11.05,8.0,0.92,2.75
213,19.23,16.18,4.12,2.75
235,46.53,37.36,18.35,2.75
20,11.05,8.0,1.93,2.75
208,40.5,37.45,15.85,2.75
159,31.38,28.33,13.69,2.75
254,42.67,33.5,15.54,2.75
208,71.52,62.35,27.79,2.75
241,14.05,11.0,1.31,2.75
119,58.44,55.39,24.54,2.75
168,54.33,45.16,17.55,2.75
241,11.05,8.0,1.94,2.75
208,19.91,16.86,6.91,2.75
235,17.17,8.0,1.16,2.75
32,23.59,20.54,9.51,2.75
235,11.05,8.0,1.88,2.75
126,20.8,11.63,3.95,2.75
78,12.33,9.28,2.6,2.75
32,30.67,21.5,10.74,2.75
208,13.12,10.07,3.27,2.75
147,11.05,8.0,1.22,2.75
208,36.38,27.21,6.42,2.75
248,11.05,8.0,1.91,2.75
18,17.29,14.24,6.6,2.75
136,19.21,16.16,5.91,2.75
213,15.72,12.67,6.32,2.75
60,40.63,31.46,15.07,2.75
81,21.02,17.97,8.16,2.75
212,12.08,9.03,3.67,2.75
185,22.76,21.4,7.08,1.06
174,35.92,32.87,4.55,2.75
174,21.6,18.55,2.86,2.75
159,78.51,66.51,23.84,2.83
220,11.05,8.0,1.38,2.75
242,15.59,12.54,3.67,2.75
3,15.33,12.28,3.9,2.75
136,15.21,12.16,3.02,2.75
159,12.97,11.61,2.79,1.06
136,31.6,22.43,5.48,2.75
18,48.44,45.39,19.88,2.75
220,12.16,9.11,2.33,2.75
159,6.71,5.29,0.9,1.12
174,28.9,25.85,9.63,2.75
81,32.59,29.54,11.32,2.75
183,17.17,8.0,1.32,2.75
3,17.17,8.0,1.17,2.75
32,11.05,8.0,0.17,2.75
32,11.05,8.0,0.27,2.75
20,21.85,18.8,4.55,2.75
254,59.74,50.57,21.48,2.75
159,10.57,9.21,2.13,1.06
254,44.91,35.74,15.34,2.75
212,23.07,20.02,6.42,2.75
126,14.63,11.58,2.76,2.75
259,19.32,16.27,5.53,2.75
185,13.45,10.4,2.77,2.75
78,14.54,11.49,3.1,2.75
242,17.17,8.0,1.15,2.75
