DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
264,13.39,9.5,1.68,3.09
265,79.17,69.5,23.41,2.75
265,55.3,40.0,11.16,2.75
265,31.05,27.5,4.55,2.75
265,75.25,70.5,15.35,2.0
265,51.78,28.0,8.31,4.53
264,11.0,2.5,0.02,7.7
264,48.55,45.0,14.4,2.75
265,35.01,13.0,3.78,5.51
264,14.8,2.5,0.01,11.0
265,76.67,67.0,23.7,2.75
265,71.05,67.5,24.62,2.75
265,57.55,54.0,11.8,2.75
265,80.8,63.5,22.01,2.75
265,17.55,14.0,1.25,2.75
264,18.05,13.0,3.98,1.5
264,9.96,8.0,0.02,1.66
265,50.55,47.0,11.66,2.75
265,75.67,65.0,19.43,2.75
264,22.25,16.0,4.22,4.45
265,19.05,14.5,3.52,2.75
265,52.55,48.0,17.28,2.75
265,59.17,49.5,18.68,2.75
265,43.94,33.0,9.79,10.14
265,181.74,139.0,51.16,41.94
265,105.21,73.5,25.02,17.21
265,62.17,52.5,17.91,2.75
264,13.3,3.0,0.26,9.0
265,59.31,46.5,16.28,9.56
265,128.75,85.0,31.93,21.13
265,73.86,58.0,19.3,12.31
265,21.36,17.0,4.78,3.56
265,31.14,26.0,7.65,1.39
265,173.19,125.5,47.59,34.64
264,8.68,8.3,0.01,0.08
265,75.55,66.5,15.33,3.5
265,69.55,65.0,24.14,2.75
264,23.16,18.0,5.56,3.86
265,36.0,27.5,9.1,7.2
265,76.3,69.5,23.3,5.0
265,21.05,16.5,4.43,2.75
265,85.05,80.5,26.18,2.75
264,9.96,8.0,0.02,1.66
265,30.55,27.0,7.37,2.75
265,61.56,50.0,18.36,10.26
264,12.36,10.0,0.01,2.06
265,63.3,41.0,13.39,5.0
265,19.55,16.0,3.87,2.75
264,9.0,8.0,26.46,1.0
265,28.55,24.0,3.83,2.75
265,58.71,46.0,16.01,9.46
265,59.17,49.5,18.67,2.75
265,98.17,88.5,32.86,2.75
265,50.57,45.5,10.08,2.32
265,89.31,54.5,13.8,14.56
265,62.3,55.5,20.7,5.0
264,13.09,10.61,0.11,2.18
265,98.14,95.09,34.04,2.75
265,63.78,47.59,19.13,9.77
265,90.25,81.08,33.26,2.75
265,37.52,34.47,10.56,2.75
265,31.12,28.07,9.72,2.75
265,18.04,14.99,6.31,2.75
265,20.31,17.26,5.7,2.75
265,63.82,60.77,24.42,2.75
265,33.12,30.07,4.88,2.75
265,24.15,21.1,10.46,2.75
265,64.58,55.41,23.44,2.75
265,23.73,20.68,8.14,2.75
265,26.28,21.53,7.97,4.45
265,120.5,106.03,32.08,14.17
265,75.53,51.83,23.81,2.75
265,91.53,74.73,3.69,2.75
265,67.4,58.23,19.85,2.75
265,37.37,34.32,12.34,2.75
265,91.22,82.05,32.72,2.75
265,37.19,28.02,12.3,2.75
265,21.4,18.35,8.5,2.75
265,42.6,39.55,15.23,2.75
265,91.82,88.77,30.7,2.75
265,27.49,23.94,9.16,2.75
265,21.11,18.06,5.98,2.75
265,34.24,31.19,13.37,2.75
265,21.72,18.67,5.54,2.75
265,19.35,16.3,16.61,2.75
265,31.34,28.29,11.31,2.75
265,33.44,29.89,9.97,2.75
265,67.9,58.73,22.99,2.75
265,48.59,45.54,14.31,2.75
265,14.42,11.37,2.06,2.75
265,33.1,30.05,4.87,2.75
265,31.32,28.27,10.01,2.75
265,54.75,51.7,14.44,2.75
265,40.56,37.51,13.67,2.75
265,33.06,16.2,7.26,4.31
265,24.64,21.59,6.66,2.75
265,43.8,40.75,6.59,2.75
265,32.5,29.45,5.29,2.75
265,57.3,48.13,13.38,2.75
264,57.9,54.85,22.31,2.75
265,56.81,47.64,19.74,2.75
265,115.0,99.71,33.98,2.75
265,51.9,48.85,13.79,2.75
265,70.8,67.75,18.66,2.75
265,81.0,72.19,21.43,2.75
265,21.63,18.58,3.86,2.75
265,106.75,97.58,32.04,2.75
265,31.79,28.74,9.07,2.75
265,54.6,51.55,13.23,2.75
265,81.0,77.95,22.11,2.75
265,55.35,46.54,17.92,2.75
265,75.29,66.12,24.09,2.75
265,44.09,38.24,10.9,2.75
265,25.5,22.45,1.89,2.75
265,65.86,62.81,15.4,2.75
265,49.2,46.15,10.17,2.75
265,48.44,45.39,11.77,2.75
265,31.79,28.74,9.54,2.75
265,73.5,64.33,19.43,2.75
265,106.75,97.58,32.47,2.75
265,57.3,54.25,15.41,2.75
265,32.5,29.45,5.97,2.75
265,22.0,18.95,2.83,2.75
265,51.9,48.85,11.1,2.75
265,49.2,46.15,15.02,2.75
265,62.7,59.65,13.7,2.75
265,109.5,100.33,33.14,2.75
265,43.21,34.04,12.57,2.75
265,31.79,28.74,4.34,2.75
265,46.5,43.45,10.04,2.75
