DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
14,21.96,16.5,4.88,3.66
14,12.36,8.5,1.6,2.06
52,10.56,7.0,1.39,1.76
33,9.8,6.5,1.02,1.5
25,24.95,19.0,4.6,4.15
210,8.16,5.0,0.74,1.36
55,12.74,8.0,1.64,2.94
49,16.0,11.0,2.45,3.2
112,11.0,7.0,1.33,2.2
25,6.89,3.5,0.46,1.59
40,9.36,6.0,1.13,1.56
14,35.38,26.5,8.84,7.08
255,50.76,40.5,12.55,8.46
40,12.95,9.0,1.4,2.15
37,22.56,17.0,3.9,3.76
66,9.75,6.5,0.94,1.95
181,11.16,8.0,1.61,1.86
33,11.15,8.0,1.1,1.85
61,14.16,10.5,2.37,2.36
34,12.96,9.5,1.91,2.16
66,5.76,3.5,0.44,0.96
106,15.36,11.5,2.45,2.56
181,12.09,8.0,1.68,2.79
225,14.76,11.0,2.6,2.46
256,8.8,5.5,1.0,2.0
112,8.15,5.5,0.9,1.35
256,9.35,6.5,1.3,1.55
181,8.8,6.5,1.23,1.0
189,8.15,5.0,0.8,1.85
25,8.8,5.5,0.6,2.0
54,7.55,5.0,1.0,1.25
40,11.62,8.0,1.99,2.32
40,7.56,5.0,0.83,1.26
52,5.76,3.5,0.37,0.96
227,19.24,13.5,4.45,4.44
52,6.0,4.0,0.55,0.7
54,9.36,6.5,1.28,1.56
54,9.36,6.5,1.22,1.56
190,12.74,8.5,1.49,2.94
181,8.8,4.5,0.62,3.0
228,17.76,13.5,3.59,2.96
189,17.76,13.5,3.01,2.96
255,7.88,5.0,0.88,1.58
49,14.3,11.0,2.0,2.0
49,9.95,7.0,1.1,1.65
36,28.55,22.5,5.2,4.75
97,9.36,6.5,0.89,1.56
49,7.56,5.0,0.77,1.26
189,18.36,14.0,3.27,3.06
49,12.74,9.5,2.06,1.94
52,9.3,7.0,1.21,1.0
181,9.96,7.0,1.22,1.66
227,21.8,18.0,3.91,2.5
36,17.3,14.5,3.54,1.5
181,8.76,6.0,0.81,1.46
33,42.36,34.0,12.07,7.06
188,17.76,13.5,3.06,2.96
181,16.0,11.5,2.26,3.2
65,9.35,6.5,0.8,1.55
255,14.8,12.5,3.5,1.0
80,10.55,7.5,1.5,1.75
210,10.0,4.5,0.7,4.2
33,6.0,3.5,0.39,1.2
33,7.8,5.5,1.13,1.0
225,16.3,14.0,3.0,1.0
106,14.16,10.5,2.67,2.36
36,9.3,7.0,1.19,1.0
61,17.76,13.5,2.74,2.96
210,8.76,6.0,1.0,1.46
65,18.36,14.0,3.19,3.06
49,9.68,7.5,1.56,0.88
40,9.36,6.5,1.39,1.56
40,7.56,5.0,0.85,1.26
181,8.76,6.0,0.93,1.46
181,11.62,8.0,1.59,2.32
97,9.8,7.5,0.92,1.0
97,6.8,4.5,0.6,1.0
195,12.42,9.5,2.07,1.62
52,5.76,3.5,0.48,0.96
97,11.44,7.5,1.1,2.64
49,9.96,7.0,1.12,1.66
65,10.38,7.0,0.8,2.08
40,11.44,7.5,1.66,2.64
33,11.76,8.5,1.83,1.96
61,18.36,14.0,2.79,3.06
36,20.25,12.0,3.04,2.0
33,8.19,5.0,0.79,1.89
181,13.11,8.0,1.41,1.86
89,26.0,19.5,6.07,5.2
255,15.36,11.5,3.16,2.56
210,9.3,8.0,0.84,1.0
112,10.79,7.0,1.29,2.49
255,21.62,16.0,3.91,4.32
14,25.64,21.0,6.51,3.34
37,20.38,15.0,3.79,4.08
49,11.0,8.5,1.5,1.2
225,16.11,10.5,2.45,2.36
33,8.0,5.5,0.87,1.2
181,14.76,11.0,2.44,2.46
52,8.84,5.5,0.99,2.04
97,9.3,7.0,1.6,1.0
40,11.85,9.0,1.5,1.55
97,9.96,7.0,1.1,1.66
52,11.76,8.5,1.62,1.96
61,19.75,14.5,3.47,3.95
25,12.96,9.5,2.06,2.16
61,9.68,7.5,1.35,0.88
49,9.96,7.0,1.11,1.66
225,16.8,13.5,3.77,2.0
17,11.76,8.5,1.76,1.96
52,7.55,5.0,0.8,1.25
37,16.3,13.0,2.73,2.0
210,9.75,6.5,1.27,1.95
256,8.5,5.5,0.95,1.7
195,11.8,9.5,2.01,1.0
256,27.3,25.0,0.02,2.0
97,10.55,7.5,1.1,1.75
25,15.51,10.0,2.55,2.26
25,8.05,4.0,0.58,0.8
225,26.48,21.0,5.65,2.23
133,18.51,12.5,3.25,2.76
14,19.56,15.0,4.63,3.26
97,11.16,8.0,1.26,1.86
66,8.8,5.5,1.0,2.0
181,6.96,4.5,0.61,1.16
33,8.76,6.0,1.15,1.46
61,13.8,11.0,2.74,1.5
49,8.3,6.0,0.96,1.0
33,13.8,10.5,2.2,2.0
72,21.15,15.0,4.1,4.85
40,7.8,5.0,1.1,1.5
181,9.75,6.5,1.11,1.95
33,14.12,10.0,1.56,2.82
89,22.25,16.5,4.67,4.45
33,11.75,8.5,1.5,1.95
37,18.3,15.0,3.57,2.0
210,9.35,6.5,1.3,1.55
97,8.76,6.0,0.98,1.46
256,23.16,18.0,4.09,3.86
66,14.76,11.0,3.42,2.46
189,18.3,15.0,3.53,2.0
210,8.3,5.5,0.9,1.5
49,12.36,9.0,1.72,2.06
61,18.96,14.5,3.31,3.16
181,8.16,5.5,0.75,1.36
49,9.96,7.0,1.01,1.66
61,12.42,9.5,2.13,1.62
189,7.3,5.0,0.64,1.0
49,9.96,7.0,1.22,1.66
97,10.56,7.5,1.41,1.76
97,14.15,11.0,2.6,1.85
97,7.56,5.0,0.67,1.26
33,8.19,5.0,0.81,1.89
33,9.36,6.5,1.27,1.56
40,8.16,5.5,1.06,1.36
150,9.0,5.5,0.91,2.2
33,7.56,5.0,1.02,1.26
112,33.66,24.0,6.64,5.61
181,8.3,5.0,0.85,2.0
181,8.3,5.0,0.6,2.0
33,9.3,6.5,0.9,1.5
133,16.71,11.0,2.7,2.46
49,8.16,5.5,1.08,1.36
227,22.25,16.5,3.96,4.45
255,19.12,14.0,3.45,3.82
189,7.56,5.0,0.79,1.26
39,32.76,26.0,7.39,5.46
210,7.8,5.5,0.83,1.0
112,9.36,6.5,1.21,1.56
40,6.96,4.5,0.96,1.16
112,8.84,5.5,0.95,2.04
225,15.96,12.0,2.59,2.66
181,10.38,7.0,1.25,2.08
181,11.76,8.5,2.06,1.96
33,14.95,10.0,1.92,1.7
195,11.62,8.0,1.7,2.32
49,11.76,8.5,1.77,1.96
150,8.31,8.0,1.12,0.01
33,7.56,5.0,0.87,1.26
97,5.16,3.0,0.06,0.86
61,14.76,11.0,2.55,2.46
89,21.36,16.5,4.41,3.56
97,10.56,7.5,1.48,1.76
17,15.35,11.5,2.6,2.55
49,10.56,7.5,1.34,1.76
228,20.54,14.5,4.34,4.74
52,12.36,9.0,1.56,2.06
49,11.27,8.5,1.74,1.47
40,9.36,6.5,1.34,1.56
257,19.56,15.0,4.74,3.26
49,14.8,9.5,1.89,4.0
181,19.75,14.5,3.57,3.95
97,16.3,13.0,3.22,2.0
228,15.38,11.0,2.38,3.08
225,15.8,12.5,3.0,2.0
52,7.56,5.0,1.0,1.26
49,12.25,8.5,1.6,2.45
188,12.8,9.5,2.24,2.0
85,21.75,15.5,4.54,3.0
112,7.56,5.0,0.88,1.26
225,20.38,15.0,3.08,4.08
17,14.76,11.0,2.57,2.46
97,10.56,7.5,1.14,1.76
97,13.5,9.5,1.74,2.7
61,13.56,10.0,2.2,2.26
225,7.56,5.0,0.88,1.26
181,9.96,7.0,1.22,1.66
89,16.0,13.5,3.78,1.2
256,6.96,4.5,0.57,1.16
89,22.3,18.0,4.7,3.0
49,11.76,8.5,1.71,1.96
25,18.3,16.0,4.25,1.0
225,6.96,4.5,0.49,1.16
25,14.76,11.0,2.61,2.46
49,9.75,6.5,1.4,1.95
227,23.15,18.0,5.6,3.85
61,17.1,13.0,3.31,2.8
54,9.13,7.0,1.38,0.83
181,17.76,13.5,3.58,2.96
108,8.75,6.0,1.1,1.45
54,8.8,7.0,1.26,0.5
256,8.76,6.0,1.0,1.46
225,17.8,15.5,3.8,1.0
177,16.88,15.5,4.12,0.08
225,10.56,7.5,1.7,1.76
228,18.5,13.5,2.84,3.7
49,9.36,6.5,1.33,1.56
97,12.25,8.5,1.93,2.45
14,34.55,27.5,9.7,5.75
49,6.95,4.5,0.7,1.15
62,14.76,11.0,2.3,2.46
49,9.36,6.5,0.95,1.56
225,17.76,13.5,3.05,2.96
89,16.56,12.5,3.0,2.76
21,21.3,17.0,4.87,3.0
17,12.96,9.5,2.12,2.16
49,11.16,8.0,1.67,1.86
97,13.5,9.5,1.8,2.7
89,19.56,15.0,3.76,3.26
37,36.36,30.0,2.78,6.06
65,39.39,30.0,5.11,9.09
228,16.56,12.5,2.77,2.76
36,14.8,12.5,3.19,1.0
89,17.16,13.0,3.14,2.86
61,20.76,16.0,4.29,3.46
195,9.36,6.5,1.35,1.56
195,14.15,10.5,2.2,2.35
61,18.36,14.0,3.53,3.06
49,10.14,6.5,1.3,2.34
80,18.36,14.0,3.35,3.06
33,18.96,14.5,4.23,3.16
49,10.0,7.5,1.9,1.2
189,13.55,10.0,2.2,2.25
36,14.16,10.5,2.39,2.36
62,14.12,10.0,2.15,2.82
61,21.55,17.5,4.26,2.75
181,8.16,5.5,0.73,1.36
181,11.75,8.5,1.5,1.95
49,8.75,6.0,1.1,1.45
65,17.16,13.0,3.87,2.86
52,10.56,7.5,1.47,1.76
52,9.95,7.0,1.2,1.65
256,7.56,5.0,0.92,1.26
80,8.76,6.0,1.15,1.46
181,8.84,5.5,0.83,2.04
25,10.0,4.5,0.65,4.2
25,6.36,4.0,0.36,1.06
40,7.56,5.0,1.04,1.26
54,9.36,6.5,1.12,1.56
97,7.88,5.0,1.09,1.58
49,12.09,8.0,1.68,2.79
195,10.55,7.5,1.6,1.75
225,15.8,12.5,2.76,2.0
255,20.16,15.5,4.39,3.36
17,18.0,15.0,3.8,1.7
181,10.3,7.0,1.24,2.0
49,12.09,8.0,1.44,2.79
210,10.38,8.0,1.02,2.08
210,11.16,9.0,1.57,1.86
112,7.8,6.0,1.18,0.5
49,13.56,10.0,2.37,2.26
40,9.45,6.0,1.2,2.15
17,16.64,11.5,2.72,3.84
65,8.16,5.5,0.94,1.36
65,8.84,5.5,0.93,2.04
189,12.95,9.5,1.6,2.15
255,16.64,11.5,2.66,3.84
112,9.96,7.0,1.22,1.66
40,15.35,11.0,2.1,3.05
61,19.11,13.0,3.51,2.86
61,16.62,12.0,2.97,3.32
97,6.89,4.0,0.58,1.59
66,11.8,5.5,0.83,5.0
89,19.56,15.0,4.18,3.26
89,14.76,11.0,2.64,2.46
195,16.62,12.0,2.87,3.32
89,18.96,14.5,4.15,3.16
112,9.3,5.0,0.91,3.0
66,32.89,25.0,0.08,7.59
106,38.8,32.5,8.53,5.0
33,17.31,11.5,2.68,2.56
188,14.76,11.0,2.45,2.46
181,9.49,6.0,1.03,2.19
14,19.3,17.0,4.92,1.0
256,20.16,15.5,4.93,3.36
112,9.8,6.5,1.15,2.0
256,6.96,4.5,0.76,1.16
228,39.36,31.5,9.21,6.56
190,14.76,11.0,2.73,2.46
17,15.96,12.0,2.75,2.66
89,19.3,15.0,4.11,3.0
195,11.3,7.0,1.45,3.0
255,42.36,35.0,0.32,7.06
14,22.3,19.0,5.76,2.0
49,11.62,8.0,1.79,2.32
36,22.55,17.5,4.9,3.75
227,21.36,16.5,4.93,3.56
165,20.31,19.0,5.13,0.01
257,9.96,7.0,1.5,1.66
106,15.95,12.0,3.0,2.65
61,14.16,10.5,2.31,2.36
33,8.5,5.5,0.6,1.7
228,17.0,14.0,3.2,1.7
49,7.8,5.5,1.02,1.0
112,8.16,5.5,1.05,1.36
49,11.0,7.5,1.53,2.2
112,16.3,13.0,2.9,2.0
14,41.3,39.0,13.8,1.0
25,9.36,7.0,1.32,1.56
33,7.25,5.0,0.83,1.45
256,15.95,12.5,3.3,2.65
49,12.96,10.0,1.98,2.16
150,9.95,7.5,1.1,1.65
97,12.36,9.5,1.53,2.06
97,48.55,41.0,12.33,4.0
188,8.76,6.5,0.92,1.46
33,8.84,6.0,0.84,2.04
40,11.76,9.0,1.61,1.96
65,7.3,5.5,0.89,1.0
33,7.55,5.5,0.7,1.25
181,17.16,13.5,2.98,2.86
33,8.76,6.5,0.73,1.46
210,7.55,5.5,0.97,1.25
33,10.3,8.5,0.88,1.0
112,24.8,19.5,4.77,4.5
33,99.8,71.0,7.1,28.0
65,6.89,4.5,0.78,1.59
33,8.76,6.5,0.95,1.46
108,14.16,11.0,2.38,2.36
25,14.76,12.0,0.43,2.46
65,7.56,5.5,0.78,1.26
65,8.15,5.5,0.8,1.85
210,8.8,7.0,1.3,1.0
33,7.56,5.5,0.62,1.26
66,8.19,5.5,0.67,1.89
25,10.3,5.5,0.8,4.0
65,6.62,4.5,0.48,1.32
40,6.8,5.0,0.83,1.0
52,5.76,4.0,0.47,0.96
33,8.19,5.5,0.45,1.89
228,16.56,13.0,3.63,2.76
33,5.75,4.0,0.3,0.95
25,10.38,7.5,1.17,2.08
33,7.88,6.0,0.84,1.08
106,8.3,6.5,1.05,1.0
33,9.96,7.5,0.91,1.66
255,12.98,11.0,2.2,1.18
181,10.38,7.5,1.17,2.08
33,7.56,5.5,0.73,1.26
33,8.5,6.0,0.97,1.7
33,18.59,13.5,1.98,4.29
33,5.88,5.0,0.8,0.08
66,12.83,8.5,1.75,1.58
66,8.97,7.0,1.4,1.17
255,6.3,4.5,0.5,1.0
210,6.96,5.0,0.89,1.16
66,45.05,34.0,9.7,7.5
97,11.4,8.0,1.7,2.6
33,12.36,10.0,0.05,2.06
33,6.36,4.5,0.54,1.06
33,45.96,37.5,11.07,7.66
181,6.96,5.0,0.76,1.16
25,9.2,5.0,0.79,1.45
181,7.88,5.5,1.13,1.58
40,7.25,5.0,0.93,1.45
52,5.28,4.0,0.48,0.48
65,10.14,7.0,0.56,2.34
112,21.84,16.0,4.42,5.04
65,6.67,5.0,0.8,0.87
25,11.0,8.5,1.32,1.7
112,7.56,5.5,0.6,1.26
106,12.36,9.5,2.34,2.06
33,8.3,6.5,1.08,1.0
25,8.8,7.0,1.19,1.0
52,14.04,10.0,1.26,3.24
49,10.0,2.5,0.05,6.7
25,10.8,7.0,0.05,3.0
33,9.12,6.5,0.67,1.82
150,8.3,6.5,1.2,1.0
97,9.8,8.0,1.41,1.0
256,16.62,12.5,3.1,3.32
255,24.51,18.0,3.7,3.76
65,15.96,12.5,0.58,2.66
181,13.8,11.0,2.36,2.0
49,18.36,14.5,3.02,3.06
189,12.36,9.5,1.66,2.06
228,15.36,12.0,3.52,2.56
112,27.25,21.0,3.94,5.45
97,8.3,6.5,0.68,1.0
33,13.5,10.0,1.73,2.7
66,6.95,5.0,0.7,1.15
97,13.55,10.5,1.8,2.25
40,8.16,6.0,1.18,1.36
190,22.88,17.5,3.58,4.58
40,6.96,5.0,0.97,1.16
33,11.8,10.0,1.3,1.0
66,9.45,6.5,1.2,2.15
33,14.25,9.5,1.5,2.0
29,14.16,11.0,2.64,2.36
40,6.36,4.5,0.68,1.06
66,10.56,8.0,1.3,1.76
97,11.44,8.0,1.44,2.64
89,11.76,9.0,1.99,1.96
33,10.0,7.0,0.58,2.2
52,12.3,10.5,2.11,1.0
65,16.3,13.5,2.8,2.0
25,11.0,8.0,1.29,2.2
25,8.16,6.0,0.82,1.36
181,11.16,8.5,1.59,1.86
66,6.24,4.0,0.61,1.44
66,10.56,8.0,0.93,1.76
33,9.49,6.5,1.06,2.19
112,20.54,15.0,3.64,4.74
189,12.36,9.5,1.55,2.06
54,9.45,6.5,1.1,2.15
25,6.95,5.0,0.4,1.15
181,6.96,5.0,0.63,1.16
40,7.47,4.0,0.36,0.72
25,10.71,6.5,0.75,1.46
33,6.96,5.0,0.6,1.16
97,8.62,5.0,0.47,0.87
255,18.36,14.5,3.94,3.06
65,5.76,4.0,0.61,0.96
25,13.22,9.0,1.04,1.47
181,17.76,14.0,3.18,2.96
33,5.76,4.0,0.33,0.96
97,6.36,4.5,0.54,1.06
34,14.12,10.5,1.58,2.82
181,19.1,14.5,3.0,3.8
112,26.76,21.5,5.88,4.46
97,7.56,5.5,0.7,1.26
181,7.56,5.5,0.78,1.26
52,6.96,5.0,0.84,1.16
189,11.76,9.0,1.58,1.96
52,14.31,9.5,1.21,2.06
181,51.6,25.0,3.23,25.8
112,11.75,9.0,1.8,1.95
66,9.36,7.0,0.75,1.56
89,29.76,24.0,4.84,4.96
188,21.8,19.0,3.56,2.0
255,15.36,12.0,3.35,2.56
106,8.16,6.0,1.14,1.36
49,10.0,5.5,0.98,3.7
33,7.55,5.5,0.6,1.25
181,9.49,6.5,1.09,2.19
106,6.62,4.5,0.64,1.32
33,7.3,5.5,0.82,1.0
52,6.96,5.0,0.7,1.16
97,7.8,6.0,0.7,1.0
89,28.34,21.0,5.33,6.54
34,16.55,13.0,2.3,2.75
66,7.8,6.0,0.95,1.0
25,11.16,8.5,1.68,1.86
40,10.14,7.0,0.93,2.34
189,5.38,3.5,0.29,1.08
25,9.96,7.5,1.07,1.66
34,10.56,8.0,1.73,1.76
181,12.25,9.0,1.95,2.45
40,12.09,8.5,1.5,2.79
97,5.76,4.0,0.53,0.96
66,14.04,10.0,1.28,3.24
40,9.68,8.0,1.62,0.88
66,11.16,8.5,2.02,1.86
33,8.76,6.5,0.84,1.46
40,7.25,5.0,0.78,1.45
97,6.96,5.0,0.52,1.16
62,16.56,13.0,2.29,2.76
52,7.2,5.0,0.7,1.4
55,16.56,13.0,2.97,2.76
49,6.36,4.5,0.67,1.06
97,9.96,7.5,1.14,1.66
97,6.62,4.5,0.67,1.32
40,8.8,7.0,1.04,1.0
34,12.36,9.5,1.18,2.06
26,22.3,19.5,5.8,2.0
61,15.51,10.5,1.84,2.26
52,7.54,5.0,0.74,1.74
17,20.75,16.5,3.2,3.45
195,9.75,7.0,1.56,1.95
217,16.62,12.5,2.35,3.32
65,9.12,6.5,0.94,1.82
65,9.75,7.0,1.03,1.95
97,10.14,7.0,1.16,2.34
181,14.15,11.0,2.2,2.35
210,9.3,7.5,1.4,1.0
181,15.96,12.5,2.3,2.66
97,8.76,6.5,0.84,1.46
25,5.8,4.0,0.48,1.0
52,5.75,4.0,0.4,0.95
181,14.04,10.0,1.94,3.24
97,12.25,9.0,1.71,2.45
33,13.56,10.5,1.59,2.26
33,8.8,7.0,1.04,1.0
97,10.0,7.0,1.03,2.2
14,30.94,23.0,6.55,7.14
49,17.76,14.0,1.86,2.96
190,16.55,13.0,2.9,2.75
72,28.5,22.0,4.7,5.7
190,14.16,11.0,2.41,2.36
106,11.44,8.0,1.54,2.64
17,14.15,10.5,2.2,2.35
49,18.36,14.5,2.93,3.06
40,12.51,8.0,1.65,1.76
25,13.11,8.5,1.33,1.86
256,23.16,18.5,3.37,3.86
256,22.3,20.5,5.24,1.0
181,16.0,12.0,2.25,3.2
181,14.76,11.5,2.44,2.46
35,64.92,52.0,18.71,6.0
40,6.36,4.5,0.69,1.06
181,11.44,8.0,1.42,2.64
133,15.36,12.0,2.72,2.56
66,8.8,7.0,1.45,1.0
49,56.42,42.5,14.18,7.0
25,5.76,4.0,0.42,0.96
189,8.19,5.5,1.08,1.89
106,8.16,6.0,0.95,1.36
97,11.16,8.5,1.07,1.86
195,14.16,11.0,2.3,2.36
49,14.8,12.0,2.34,2.0
33,13.39,9.5,2.26,3.09
195,9.36,7.0,1.58,1.56
257,21.0,16.0,4.6,4.2
40,8.16,6.0,0.9,1.36
181,16.64,12.0,2.49,3.84
65,8.5,6.0,0.8,1.7
189,11.16,8.5,1.7,1.86
80,16.8,15.0,4.09,1.0
227,18.5,14.0,3.41,3.7
181,11.75,9.0,1.5,1.95
26,28.3,24.5,6.89,3.0
97,9.36,7.0,1.16,1.56
181,6.89,4.5,0.38,1.59
181,6.0,4.0,0.47,1.2
25,9.49,6.5,0.86,2.19
34,9.35,7.0,1.1,1.55
181,11.49,7.5,0.95,1.24
181,11.62,8.5,1.76,2.32
25,7.88,5.5,0.78,1.58
33,22.11,16.0,3.2,3.36
65,7.54,5.0,0.65,1.74
25,9.96,7.5,1.3,1.66
225,12.36,9.5,2.18,2.06
97,7.3,3.5,0.42,3.0
33,40.38,31.5,10.59,8.08
17,12.96,10.0,1.67,2.16
35,46.8,44.0,15.09,2.0
25,6.36,4.5,0.62,1.06
25,10.7,8.5,1.71,1.4
227,26.62,20.5,5.51,5.32
255,20.76,16.5,4.02,3.46
255,13.8,12.0,2.9,1.0
76,38.31,29.5,6.61,6.06
52,5.76,4.0,0.38,0.96
97,14.76,11.5,1.91,2.46
25,11.0,8.0,1.64,2.2
188,19.56,15.5,2.79,3.26
33,8.8,7.0,0.9,1.0
217,13.0,11.5,2.0,0.7
256,26.15,21.0,6.2,4.35
52,6.36,4.5,0.61,1.06
40,7.88,5.5,1.03,1.58
33,6.36,4.5,0.48,1.06
33,9.12,6.5,1.18,1.82
181,21.19,15.5,3.08,4.89
40,7.88,5.5,1.02,1.58
40,6.0,4.0,0.6,1.2
25,18.5,14.0,2.19,3.7
25,12.36,9.5,1.59,2.06
36,21.78,19.0,4.07,1.98
40,8.16,6.0,0.8,1.36
49,11.16,8.5,1.55,1.86
188,13.5,10.0,0.04,2.7
225,17.16,13.5,2.92,2.86
181,10.8,8.0,1.4,2.0
49,9.95,7.5,1.2,1.65
17,12.3,9.5,2.09,2.0
49,12.96,10.0,1.67,2.16
17,12.8,10.0,1.79,2.0
188,18.96,15.0,2.83,3.16
52,6.96,5.0,0.69,1.16
33,10.11,6.0,0.49,1.36
195,12.36,9.5,2.12,2.06
66,10.3,8.5,1.18,1.0
66,7.81,7.0,0.73,0.01
33,54.66,42.0,13.12,9.11
97,15.36,12.0,1.67,2.56
49,18.55,13.0,2.2,4.25
25,8.18,6.5,0.64,0.88
40,9.36,7.0,1.38,1.56
181,15.36,12.0,2.41,2.56
181,9.96,7.5,1.08,1.66
25,16.56,13.0,1.55,2.76
89,23.16,18.5,3.78,3.86
52,25.74,19.0,2.1,5.94
25,6.36,4.5,0.49,1.06
66,6.36,4.5,0.67,1.06
227,27.96,21.5,5.4,4.66
225,54.92,43.0,12.85,5.0
25,6.96,5.0,0.57,1.16
33,7.2,5.0,0.7,1.4
225,29.16,23.5,5.74,4.86
33,9.12,6.5,1.04,1.82
181,11.33,9.5,1.69,1.03
72,23.76,19.0,4.77,3.96
217,50.0,46.0,14.31,0.45
181,7.54,5.0,0.63,1.74
25,8.76,6.5,1.29,1.46
217,13.0,11.5,2.32,0.7
189,16.6,12.0,1.8,3.8
54,5.76,4.0,0.4,0.96
65,8.19,5.5,0.72,1.89
54,9.96,7.5,1.71,1.66
80,19.89,14.5,3.58,4.59
181,14.0,11.0,2.26,2.2
37,28.56,23.0,5.29,4.76
181,15.35,12.0,2.6,2.55
34,11.0,8.0,1.8,2.2
40,7.82,6.0,0.9,1.02
33,8.97,6.0,0.7,1.17
189,15.0,9.5,0.92,4.7
228,16.3,13.5,2.98,2.0
181,11.75,9.0,1.5,1.95
26,17.95,12.0,2.34,3.2
49,13.39,9.5,1.27,3.09
66,13.56,10.5,1.74,2.26
54,8.76,6.5,1.32,1.46
52,6.24,4.0,0.68,1.44
40,9.75,7.0,1.3,1.95
62,15.34,11.0,2.03,3.54
228,17.3,15.0,2.81,1.5
54,7.88,5.5,0.88,1.58
228,14.76,11.5,3.39,2.46
181,19.3,14.5,2.99,4.0
52,5.3,3.5,0.38,1.0
181,45.8,40.0,12.25,5.0
256,16.3,14.5,3.28,1.0
33,7.88,5.5,0.87,1.58
106,15.36,12.0,2.13,2.56
40,11.0,8.0,1.39,2.2
97,11.0,8.0,1.29,2.2
40,6.62,4.5,0.79,1.32
255,19.3,16.5,3.92,2.0
33,6.0,4.0,0.47,1.2
112,22.3,16.5,4.26,5.0
33,9.36,6.0,0.86,1.56
33,8.76,5.5,0.94,1.46
106,14.75,10.0,1.92,2.95
25,9.36,6.0,0.96,1.56
25,8.84,5.0,0.6,2.04
52,13.11,7.5,1.07,1.86
181,10.56,7.0,1.34,1.76
97,10.56,7.0,1.12,1.76
33,9.36,6.0,0.8,1.56
49,14.76,10.5,1.82,2.46
89,29.15,22.5,4.6,4.85
25,8.75,5.5,1.0,1.45
195,16.56,12.0,2.57,2.76
181,12.35,8.5,1.7,2.05
181,6.96,4.0,0.56,1.16
33,12.95,9.0,0.9,2.15
40,13.55,9.5,1.4,2.25
14,24.0,17.5,3.88,4.7
40,15.3,11.5,1.72,2.0
25,9.96,6.5,1.06,1.66
66,10.38,6.5,1.31,2.08
21,43.5,33.0,10.74,8.7
40,6.96,4.0,0.68,1.16
66,8.76,5.5,0.87,1.46
49,15.36,11.0,1.76,2.56
33,9.8,7.0,1.19,1.0
97,7.8,5.0,0.9,1.0
61,11.3,8.5,1.39,1.0
256,16.0,11.0,2.76,3.2
33,14.0,9.0,1.2,3.2
63,38.75,30.5,5.7,6.45
33,12.96,9.0,1.41,2.16
65,7.56,4.5,0.61,1.26
181,8.8,6.0,0.93,1.0
97,9.36,6.0,0.71,1.56
106,10.56,7.0,1.17,1.76
40,9.49,5.5,0.89,2.19
228,16.55,12.0,2.8,2.75
25,9.3,6.0,1.0,1.5
52,14.15,10.0,1.9,2.35
25,12.3,8.5,1.41,2.0
37,19.56,14.5,2.87,3.26
210,9.3,6.5,1.3,1.0
17,9.8,7.0,1.36,1.0
40,9.96,6.5,1.46,1.66
33,9.96,6.5,0.71,1.66
66,10.14,6.0,0.81,2.34
228,15.52,10.0,2.14,1.77
54,9.12,5.5,0.74,1.82
36,26.76,20.5,3.72,4.46
40,11.16,7.5,0.92,1.86
52,6.36,3.5,0.45,1.06
52,6.89,3.5,0.5,1.59
40,11.16,7.5,1.17,1.86
181,9.96,6.5,1.01,1.66
52,13.5,11.0,2.03,0.7
190,14.16,10.0,1.78,2.36
181,21.36,16.0,3.49,3.56
89,17.76,13.0,2.48,2.96
181,11.16,7.5,1.26,1.86
97,28.11,20.0,5.2,4.36
97,12.85,8.5,1.4,2.55
66,11.16,7.5,1.59,1.86
189,36.63,31.5,7.6,3.33
181,56.3,40.5,11.7,11.25
49,9.36,6.0,1.03,1.56
49,12.36,8.5,1.49,2.06
65,8.16,5.0,0.55,1.36
17,12.36,8.5,1.5,2.06
97,8.75,5.5,0.9,1.45
49,12.36,8.5,1.64,2.06
65,11.0,7.0,1.26,2.2
61,23.16,17.5,4.13,3.86
37,20.76,15.5,3.44,3.46
188,19.8,15.5,3.2,2.5
181,14.8,10.0,2.28,3.0
181,19.75,14.0,2.91,3.95
52,7.5,4.0,0.4,1.7
52,8.3,5.5,0.8,1.0
181,15.36,11.0,1.96,2.56
37,19.3,15.5,3.11,2.0
76,9.75,6.0,0.9,1.95
210,8.0,5.0,0.7,1.2
97,9.96,6.5,1.16,1.66
34,9.96,6.5,0.94,1.66
225,18.96,14.0,3.0,3.16
52,7.56,4.5,0.77,1.26
40,8.5,5.0,1.05,1.7
49,10.56,7.0,1.21,1.76
34,12.0,7.5,1.16,2.7
133,22.3,18.5,4.27,2.0
49,9.96,6.5,0.97,1.66
97,8.16,5.0,0.62,1.36
181,12.74,8.0,1.33,2.94
52,8.5,5.0,0.83,1.7
89,36.96,29.0,7.3,6.16
80,26.3,20.5,5.49,4.0
97,10.92,6.0,0.62,1.17
49,11.16,7.5,1.29,1.86
25,6.96,4.0,0.38,1.16
33,9.96,6.5,0.98,1.66
61,11.91,6.5,0.97,1.66
225,15.35,11.0,2.1,2.55
61,10.56,7.0,1.12,1.76
181,9.96,6.5,1.42,1.66
181,13.56,9.5,1.7,2.26
49,15.96,11.5,1.87,2.66
49,11.16,7.5,1.17,1.86
255,21.36,16.0,3.99,3.56
189,9.36,6.0,0.91,1.56
195,12.8,10.0,2.03,1.0
