DOLocationID,total_amount,fare_amount,trip_distance,tip_amount
138,36.95,21.5,6.8,8.53
132,60.92,52.0,17.1,2.0
138,15.8,14.0,3.82,1.0
138,34.28,20.5,6.6,6.86
132,55.45,42.0,14.94,10.7
132,65.76,54.0,20.27,10.96
132,52.39,39.5,14.39,12.09
138,34.7,22.0,6.77,5.78
138,12.3,10.5,3.06,1.0
132,48.8,40.0,14.18,8.0
138,16.62,12.5,3.56,3.32
132,36.96,30.0,10.18,6.16
132,45.2,38.5,12.05,5.9
132,73.65,52.0,18.57,14.73
132,70.7,52.0,16.44,11.78
138,18.36,14.0,4.03,3.06
138,28.5,21.5,7.33,5.7
132,51.74,38.5,14.11,11.94
138,31.7,19.0,6.26,5.28
138,14.16,10.5,3.09,2.36
138,18.8,12.5,3.76,5.0
138,12.36,9.0,2.54,2.06
132,49.8,41.5,14.68,7.0
138,15.6,11.5,3.2,2.8
132,45.51,35.5,11.56,7.26
132,72.65,52.0,20.17,11.78
132,49.56,40.5,14.77,8.26
132,43.8,38.0,13.95,5.0
138,15.36,12.0,3.43,2.56
138,39.35,32.0,11.7,6.55
138,32.42,19.5,6.53,6.0
138,29.8,26.0,9.0,3.0
132,46.56,38.0,14.1,7.76
132,24.3,21.5,7.2,2.0
138,15.34,11.0,3.13,3.54
132,103.74,79.0,30.09,23.94
132,17.75,14.0,4.5,2.95
1,118.15,82.0,24.4,23.6
132,47.16,38.5,12.56,7.86
132,48.5,38.0,14.16,9.7
132,70.7,52.0,16.88,11.78
138,15.36,12.0,3.7,2.56
138,35.9,23.0,7.29,5.98
138,39.28,24.5,7.54,7.86
132,90.35,74.5,28.0,15.05
138,15.8,13.0,3.36,2.0
138,34.7,22.0,7.16,5.78
138,14.8,11.5,3.3,2.0
1,149.16,75.0,25.71,24.86
138,14.76,11.5,3.11,2.46
138,61.32,45.0,10.0,10.2
1,62.05,57.0,21.2,1.5
132,66.36,55.0,24.37,11.06
132,70.67,52.0,18.3,11.75
138,12.3,10.5,3.08,1.0
138,37.7,24.5,8.16,6.28
132,70.7,52.0,19.43,11.78
138,31.7,19.5,6.35,5.28
264,69.96,58.0,0.04,11.66
1,125.01,86.0,26.04,20.01
132,68.92,52.0,16.95,10.0
132,70.7,52.0,16.32,11.78
138,14.16,11.0,3.43,2.36
138,31.7,19.5,6.17,5.28
138,13.3,11.5,3.17,1.0
138,34.9,21.0,6.62,6.98
138,34.7,22.0,7.57,5.78
138,35.3,22.5,7.44,5.88
132,65.35,64.0,24.27,0.55
132,54.51,43.0,12.89,8.76
138,18.8,12.0,3.2,6.0
138,43.55,34.5,10.1,7.25
132,70.7,52.0,18.59,11.78
138,41.31,32.0,10.01,6.56
132,38.83,35.0,14.83,3.53
138,38.3,25.0,7.61,6.38
132,70.7,52.0,20.46,11.78
132,38.16,31.0,10.82,6.36
132,65.92,52.0,15.1,7.0
132,70.7,52.0,18.61,11.78
132,38.5,35.0,9.16,3.5
132,70.7,52.0,17.72,11.78
138,15.96,12.5,3.17,2.66
132,51.36,42.0,13.03,8.56
132,70.7,52.0,18.52,11.78
132,64.92,52.0,19.12,6.0
132,63.36,52.0,17.91,10.56
132,60.92,52.0,17.64,2.0
132,41.76,34.0,12.02,6.96
138,27.25,20.5,6.85,5.45
138,14.12,10.0,2.39,2.82
138,25.63,22.0,7.6,2.33
132,72.5,53.0,19.4,12.08
132,57.3,41.0,14.15,15.0
138,19.75,15.0,3.86,3.95
132,70.7,52.0,17.96,11.78
138,16.56,13.0,3.53,2.76
138,36.3,21.0,7.35,8.38
138,40.2,24.0,7.8,9.28
138,32.87,20.5,6.7,5.45
132,26.16,21.0,7.18,4.36
138,26.3,20.5,7.12,5.0
130,51.31,50.5,16.66,0.01
138,44.97,27.5,9.18,8.6
138,39.92,31.0,10.58,2.0
138,41.9,28.0,8.25,6.98
132,54.96,45.0,14.12,9.16
138,35.9,23.0,7.14,5.98
132,70.7,52.0,16.99,11.78
138,31.42,21.0,6.89,3.5
138,34.1,21.5,6.87,5.68
132,16.9,16.0,5.16,0.1
138,48.5,33.5,12.11,8.08
138,15.3,12.5,3.56,2.0
132,92.25,73.0,27.88,18.45
138,38.5,30.0,10.84,7.7
138,14.76,11.5,3.19,2.46
138,34.1,21.5,6.94,5.68
138,29.2,21.0,6.57,5.45
138,14.16,11.0,3.13,2.36
138,18.3,16.5,5.5,1.0
132,79.3,56.5,21.15,22.0
138,24.36,19.5,6.66,4.06
138,26.62,20.5,7.2,5.32
138,38.3,25.0,8.19,6.38
138,27.37,23.0,8.11,3.57
138,36.96,30.0,10.29,6.16
138,14.16,11.0,3.06,2.36
138,37.7,24.5,8.17,6.28
132,34.11,23.5,8.14,4.86
138,35.76,29.0,10.17,5.96
132,40.38,32.0,9.48,8.08
138,17.76,14.0,4.01,2.96
138,19.2,14.0,4.2,4.4
138,13.56,10.5,3.09,2.26
138,14.3,11.5,3.16,2.0
132,70.7,52.0,16.72,11.78
138,30.92,22.0,7.1,2.0
138,37.1,24.0,7.01,6.18
132,20.16,16.0,5.37,3.36
138,31.1,19.0,6.17,5.18
138,18.51,13.0,3.6,2.76
132,42.36,35.0,9.26,7.06
132,63.36,52.0,18.8,10.56
1,129.06,95.5,28.37,21.51
138,39.92,27.0,7.98,6.0
132,43.75,35.0,9.56,8.75
138,17.16,13.5,3.57,2.86
132,70.7,52.0,17.67,11.78
132,89.76,74.0,28.17,14.96
138,15.96,12.5,3.37,2.66
132,28.56,23.0,7.77,4.76
132,70.7,52.0,17.24,11.78
138,26.8,24.0,6.4,2.0
138,44.12,34.5,11.27,8.82
138,16.44,12.5,3.55,2.14
138,41.16,32.5,11.78,6.86
138,33.5,20.0,6.52,5.58
132,27.8,23.0,7.34,4.0
132,79.85,54.5,18.71,18.43
138,17.16,13.5,3.77,2.86
138,16.56,12.0,2.9,2.76
138,40.07,25.5,7.9,6.65
138,38.31,29.5,10.27,6.06
138,18.5,14.0,3.47,3.7
138,14.76,11.5,3.14,2.46
138,14.76,11.5,3.18,2.46
138,26.76,21.5,6.91,4.46
138,27.96,22.5,7.36,4.66
138,33.5,21.0,6.53,5.58
132,22.56,18.0,6.12,3.76
132,22.56,18.0,5.84,3.76
1,88.55,63.5,15.28,10.0
138,16.8,11.0,3.08,5.0
138,18.36,14.5,3.75,3.06
138,34.7,21.0,6.57,5.78
138,32.9,20.5,6.73,5.48
138,19.24,13.0,3.19,4.44
132,41.91,32.5,10.86,6.66
138,37.4,22.0,6.91,7.48
132,21.36,17.0,5.16,3.56
132,43.69,34.5,11.24,5.44
132,71.16,59.0,18.98,11.86
138,33.42,22.5,7.47,3.0
138,13.5,10.0,2.34,2.7
132,63.92,52.0,17.17,5.0
138,15.3,12.0,3.67,2.0
138,15.34,10.5,2.96,3.54
138,27.36,21.5,6.8,4.56
138,17.16,14.0,0.03,2.86
138,14.8,11.5,3.19,2.0
132,70.7,52.0,19.84,11.78
138,35.16,28.0,10.03,5.86
138,37.7,24.0,7.57,6.28
132,28.56,22.5,7.3,4.76
138,35.38,27.5,9.93,7.08
132,78.92,52.0,18.08,20.0
138,35.87,23.0,7.8,5.95
138,35.9,23.0,7.92,5.98
138,30.5,18.5,6.09,5.08
132,47.16,38.5,13.75,7.86
138,37.86,26.0,7.77,4.94
138,29.42,19.0,6.14,3.5
138,34.56,28.0,9.9,5.76
132,70.7,52.0,19.52,11.78
138,29.75,23.0,7.96,5.95
138,15.38,11.5,3.11,3.08
132,48.36,40.0,0.01,8.06
138,36.15,22.0,6.62,7.23
138,33.65,19.5,6.22,5.28
138,15.36,12.0,3.27,2.56
138,13.8,10.0,2.86,3.0
138,48.51,35.5,10.99,7.26
138,17.88,13.5,3.75,3.58
138,48.5,33.5,10.25,8.08
1,121.86,87.5,26.3,20.31
138,16.09,11.5,2.81,1.84
132,43.0,35.0,9.56,8.0
138,38.3,25.0,7.52,6.38
138,32.9,20.5,6.5,5.48
138,17.16,13.5,3.18,2.86
138,34.42,22.0,6.7,5.0
138,43.94,33.0,10.82,10.14
138,29.76,24.0,8.05,4.96
132,74.8,69.0,25.94,5.0
138,42.36,34.5,10.74,7.06
138,17.16,13.5,3.77,2.86
138,32.88,25.5,7.27,6.58
132,70.7,52.0,17.61,11.78
132,48.36,39.5,12.28,8.06
138,26.76,22.0,4.31,4.46
132,33.51,25.5,7.73,5.26
138,16.0,12.0,3.26,3.2
138,14.16,11.0,3.18,2.36
132,68.92,52.0,17.26,10.0
138,16.56,13.0,3.66,2.76
138,35.53,31.5,10.75,3.23
138,30.5,18.5,6.25,5.08
98,42.36,35.0,13.74,7.06
138,15.36,12.0,3.11,2.56
138,43.1,29.0,8.39,7.18
132,67.56,55.5,20.79,11.26
138,41.3,27.5,8.2,6.88
138,36.96,30.0,10.17,6.16
138,34.7,22.0,7.26,5.78
138,15.96,12.5,3.65,2.66
132,73.65,52.0,17.95,14.73
138,32.27,20.0,6.1,5.35
138,59.44,44.0,13.78,11.89
138,39.42,27.5,8.11,5.0
138,26.16,21.0,7.21,4.36
132,42.36,35.0,8.96,7.06
138,14.76,11.5,3.3,2.46
138,13.57,11.0,3.21,1.77
132,72.36,60.0,15.12,12.06
138,41.87,28.0,8.0,6.95
138,30.42,19.5,6.5,4.0
138,31.7,19.5,6.17,5.28
138,14.14,11.5,3.16,1.84
132,37.0,32.0,8.91,5.0
132,24.36,20.0,5.95,4.06
138,30.69,21.5,6.53,2.27
138,44.28,28.5,7.74,8.86
132,70.7,52.0,18.23,11.78
138,17.29,12.5,3.83,3.99
138,32.3,20.0,6.68,5.38
138,33.42,24.5,8.02,2.0
132,22.6,18.5,6.35,3.3
1,140.75,85.0,24.77,23.46
138,14.3,11.5,3.06,1.0
138,17.6,13.5,3.7,2.3
132,24.36,18.5,5.95,4.06
138,18.36,13.5,3.63,3.06
138,17.25,12.0,3.21,3.45
132,21.96,16.5,5.29,3.66
138,45.36,36.0,11.95,7.56
138,15.99,10.5,3.18,3.69
138,17.16,12.5,3.62,2.86
138,43.56,34.5,12.15,7.26
132,69.42,53.5,18.28,8.0
138,17.88,12.5,3.56,3.58
132,77.2,60.0,17.8,15.4
138,34.0,19.5,6.23,6.58
138,33.47,20.0,6.6,5.55
138,15.99,10.5,3.13,3.69
138,17.02,13.0,3.74,2.22
138,35.65,19.5,6.33,8.23
138,44.28,27.5,9.49,8.86
138,15.36,11.0,3.12,2.56
132,23.5,17.0,5.43,4.7
1,125.06,85.0,25.74,25.01
132,28.56,22.0,5.97,4.76
132,70.7,52.0,17.23,11.78
138,15.36,11.5,3.35,2.56
132,49.12,38.0,14.01,9.82
132,31.0,23.5,7.85,6.2
138,36.6,28.0,9.1,7.3
138,14.75,10.5,3.18,2.95
138,43.75,35.0,10.8,8.75
138,32.92,21.0,6.57,5.0
138,15.34,11.0,3.12,3.54
138,42.96,35.0,11.9,7.16
138,28.5,22.0,7.5,5.7
138,31.92,20.0,6.3,5.0
138,15.36,12.0,3.37,2.56
132,48.36,39.5,14.13,8.06
138,15.96,12.5,3.55,2.66
138,14.3,12.5,3.66,1.0
138,27.36,22.0,7.53,4.56
132,47.76,39.0,14.25,7.96
138,16.62,12.5,3.41,3.32
138,33.7,28.5,10.43,4.4
138,10.8,9.0,2.2,1.0
138,17.25,13.0,3.76,3.45
132,30.29,22.5,7.28,6.99
138,16.0,12.0,3.4,3.2
138,16.8,14.0,4.01,2.0
138,19.8,14.0,3.6,5.0
138,40.71,31.5,11.34,6.46
138,37.25,29.0,10.0,7.45
138,15.8,13.5,3.76,1.5
138,15.96,12.5,3.75,2.66
138,34.56,28.0,9.99,5.76
132,22.18,20.0,5.63,1.88
138,35.92,24.0,7.54,5.0
138,36.47,22.5,6.9,6.05
138,33.02,19.5,6.31,6.6
132,36.36,29.5,10.34,6.06
138,14.76,11.5,3.25,2.46
132,18.36,14.5,4.22,3.06
1,84.55,62.5,15.53,10.0
132,20.38,17.5,5.84,2.08
138,36.15,22.0,7.42,7.23
132,63.36,52.0,18.77,10.56
138,33.7,19.0,6.54,7.78
132,46.8,41.0,12.99,5.0
138,13.8,11.0,3.04,2.0
138,30.3,25.0,0.03,5.0
132,57.62,45.0,14.22,6.87
132,20.76,16.5,5.12,3.46
138,38.02,23.5,8.3,7.6
138,34.1,21.5,6.8,5.68
138,17.16,13.5,4.02,2.86
132,70.7,52.0,18.89,11.78
132,28.3,22.5,7.11,5.0
138,13.31,12.5,3.6,0.01
138,14.16,11.0,3.21,2.36
138,16.0,12.0,3.25,3.2
138,15.3,13.5,3.79,1.0
138,13.8,12.0,3.77,1.0
138,34.7,22.0,6.66,5.78
132,70.7,52.0,17.88,11.78
138,14.08,12.0,3.24,1.28
138,43.42,30.5,10.58,6.0
132,67.1,49.0,16.53,11.18
138,32.9,20.5,6.57,5.48
138,14.8,12.0,3.56,2.0
1,105.55,88.5,26.91,5.0
138,55.52,37.5,13.32,11.1
138,14.16,11.0,3.3,2.36
132,28.56,23.0,7.77,4.76
132,70.7,52.0,16.79,11.78
138,44.3,30.0,10.42,7.38
138,49.1,34.0,10.74,8.18
132,69.71,52.0,18.0,8.84
132,73.62,52.0,18.9,14.7
138,14.3,11.0,3.3,2.0
138,14.16,11.0,2.93,2.36
138,15.96,12.5,3.2,2.66
138,30.92,19.0,5.9,4.0
138,13.56,10.5,2.61,2.26
138,15.8,13.0,3.7,2.0
138,13.57,11.0,3.2,1.77
138,14.76,11.5,3.22,2.46
1,110.05,76.0,20.81,20.0
132,84.36,70.0,7.22,14.06
138,27.37,23.0,7.28,3.57
138,52.1,36.5,10.55,8.68
138,42.25,33.0,10.18,8.45
132,70.7,52.0,17.24,11.78
132,79.28,52.0,19.28,15.86
132,73.42,52.0,18.36,10.0
138,15.18,12.0,3.79,1.38
132,24.36,18.5,5.92,4.06
138,48.88,33.5,8.3,7.46
138,16.44,12.5,3.84,2.14
138,16.56,12.0,3.61,2.76
138,15.87,12.0,3.2,2.07
138,33.5,20.0,6.65,5.58
132,90.96,74.0,27.59,15.16
138,16.55,12.0,2.7,2.75
138,14.16,10.0,2.29,2.36
138,33.8,29.0,7.35,3.0
138,38.3,24.0,7.42,6.38
138,17.75,13.5,3.8,2.95
132,76.1,52.0,18.17,12.68
138,19.12,13.5,3.82,3.82
138,18.36,13.5,3.73,3.06
138,34.28,19.5,6.19,6.86
138,19.56,14.5,3.35,3.26
138,15.8,11.5,3.07,2.5
138,15.36,11.0,3.18,2.56
138,30.38,18.5,6.08,3.96
138,16.56,12.0,3.08,2.76
138,37.42,24.5,7.56,5.0
132,40.3,30.5,9.82,8.0
132,72.93,52.0,19.6,9.51
138,17.76,13.0,3.58,2.96
138,17.76,13.0,3.44,2.96
138,17.25,12.0,3.43,3.45
132,18.48,15.0,4.63,1.68
132,73.42,52.0,18.1,10.0
132,69.17,52.0,18.6,3.0
132,47.9,39.0,11.8,7.1
138,17.3,14.5,3.88,1.0
132,68.42,52.0,19.94,5.0
132,29.26,23.0,7.27,4.46
132,29.8,23.0,7.48,5.0
138,40.56,32.0,11.49,6.76
132,20.3,17.0,5.4,1.5
138,27.25,20.0,5.96,5.45
132,26.3,22.0,7.31,2.5
138,13.8,11.0,2.26,1.0
132,29.75,22.0,7.42,5.95
132,28.56,22.0,7.08,4.76
132,29.15,22.5,7.6,4.85
132,23.76,18.0,5.68,3.96
132,29.3,22.5,7.34,5.0
138,36.95,29.0,10.3,6.15
138,37.92,25.5,8.74,5.0
132,66.0,52.0,21.84,13.2
138,17.29,12.0,3.43,3.99
138,17.16,13.0,3.83,2.86
132,19.56,15.0,4.86,3.26
138,15.8,12.5,3.57,2.0
132,23.76,18.5,6.07,3.96
1,127.26,93.5,29.07,21.21
132,70.37,61.0,22.18,3.12
132,4.8,2.5,0.03,1.0
138,36.42,28.0,9.02,1.0
138,12.8,10.5,2.52,1.0
138,23.3,20.5,7.3,1.5
138,44.9,30.0,10.39,7.48
138,19.31,18.0,5.68,0.01
138,12.81,11.5,2.72,0.01
138,16.56,12.5,3.37,2.76
132,63.36,52.0,20.0,10.56
138,18.5,0.0,3.0,18.0
138,34.7,21.5,7.69,5.78
132,68.53,52.0,18.17,7.66
132,70.7,52.0,18.1,11.78
138,20.8,17.0,5.53,3.0
132,16.34,15.5,4.93,0.04
138,30.42,19.5,6.5,4.0
138,15.36,12.0,3.36,2.56
138,35.16,28.5,9.99,5.86
138,20.8,17.5,5.33,2.5
138,15.96,12.5,3.39,2.66
132,27.36,22.0,7.4,4.56
132,51.96,42.5,15.77,8.66
138,15.3,11.5,2.8,3.0
264,40.3,35.0,0.02,5.0
138,31.68,28.0,9.9,2.88
138,32.93,26.0,7.83,0.01
132,30.8,26.0,7.95,4.0
138,35.0,20.0,5.82,8.08
138,42.47,31.0,10.71,5.72
138,34.35,19.5,6.24,7.93
138,14.32,13.5,3.86,0.02
138,14.76,11.5,3.2,2.46
138,15.3,12.5,3.55,2.0
138,32.3,20.0,6.58,5.38
138,26.3,22.5,7.7,3.0
138,25.8,22.0,7.25,3.0
138,15.73,13.5,3.78,1.43
138,41.78,26.5,7.6,8.36
138,41.78,26.5,7.76,8.36
138,12.74,10.0,2.87,1.94
138,15.18,13.0,3.9,1.38
132,67.76,52.0,16.84,8.84
138,29.8,27.0,8.17,2.0
138,14.75,11.0,3.25,2.95
138,11.82,11.0,2.99,0.02
138,32.36,22.5,7.1,2.94
138,40.71,31.5,10.53,6.46
138,16.62,12.5,3.73,3.32
132,40.0,35.0,9.28,5.0
138,35.87,23.0,7.5,5.95
138,12.3,10.5,3.0,1.0
138,14.76,11.5,3.15,2.46
138,41.16,33.5,10.42,6.86
138,16.56,13.0,3.71,2.76
138,26.0,20.0,6.92,5.2
138,15.99,11.5,3.21,3.69
138,13.8,12.0,3.54,1.0
132,64.92,52.0,18.65,6.0
138,39.36,32.0,10.52,6.56
138,35.9,23.0,7.4,5.98
138,22.3,18.0,4.22,4.0
138,45.04,27.0,9.01,5.0
138,15.99,11.5,3.5,3.69
1,93.8,62.5,15.19,13.0
138,15.3,13.5,3.75,1.0
138,16.05,13.5,3.54,1.75
138,12.85,9.5,2.8,2.55
132,74.12,58.5,21.54,14.82
132,50.44,36.5,11.58,11.19
138,30.58,27.0,9.71,2.78
138,15.36,12.0,3.83,2.56
138,18.36,14.5,3.89,3.06
138,29.92,21.0,6.45,2.0
132,70.7,52.0,17.8,11.78
132,22.8,19.0,6.06,3.0
132,56.76,46.5,13.03,9.46
138,48.65,30.5,10.78,11.23
138,19.24,14.0,4.05,4.44
138,16.88,13.5,3.59,2.58
138,19.56,15.5,3.96,3.26
132,66.95,55.0,20.1,11.15
138,45.5,31.0,11.14,7.58
138,14.16,11.0,3.13,2.36
132,29.75,24.0,7.3,4.95
138,21.95,17.5,4.8,3.65
1,139.26,104.0,32.1,23.21
264,45.3,40.0,0.04,5.0
132,34.56,28.0,0.82,5.76
138,14.75,11.0,3.07,2.95
138,12.8,10.0,2.81,2.0
138,16.56,13.0,3.97,2.76
138,20.16,16.0,4.8,3.36
138,48.48,41.5,13.19,4.23
138,19.56,15.5,2.65,3.26
138,40.56,33.0,10.2,6.76
138,16.8,14.0,3.75,2.0
138,46.11,36.0,12.11,7.36
138,28.42,20.5,6.78,1.0
138,39.5,26.0,8.04,6.58
138,15.8,13.0,3.59,2.0
138,17.16,13.5,3.57,2.86
132,70.56,58.0,18.61,11.76
132,23.5,18.0,5.74,4.7
138,15.87,13.0,3.71,2.07
138,41.9,28.0,8.43,6.98
138,17.02,13.0,3.56,2.22
138,65.17,41.5,10.1,13.0
138,18.8,15.0,2.88,2.0
138,16.3,13.5,3.53,1.0
138,15.36,11.0,3.11,2.56
132,73.42,52.0,20.97,10.0
1,101.31,66.0,15.21,20.26
138,36.13,23.5,7.37,4.71
132,20.8,17.0,5.25,2.0
138,17.16,12.5,3.07,2.86
138,35.42,23.5,7.82,4.0
138,17.25,12.0,2.88,3.45
138,51.78,33.5,10.96,10.36
138,17.16,12.5,3.54,2.86
138,17.8,14.0,3.82,2.0
132,9.12,5.5,1.36,1.82
138,15.36,11.0,3.05,2.56
138,15.3,11.5,2.83,2.0
138,18.96,14.0,4.02,3.16
138,15.36,11.0,2.83,2.56
138,40.1,25.5,7.94,6.68
138,19.56,14.5,3.39,3.26
138,45.96,38.0,9.11,7.66
138,46.1,30.5,8.58,7.68
138,15.36,11.0,2.73,2.56
132,59.76,48.0,13.15,9.96
138,20.38,14.5,3.54,4.08
138,16.0,11.0,3.08,3.2
138,16.28,13.0,3.43,1.48
1,103.05,86.0,15.25,14.0
138,17.76,13.0,3.55,2.96
132,22.56,17.0,5.4,3.76
138,19.75,14.0,3.82,3.95
138,15.8,13.0,3.41,1.0
138,18.59,12.5,2.8,4.29
138,19.56,14.5,3.78,3.26
138,14.8,11.0,2.74,2.0
132,21.96,16.5,5.21,3.66
138,18.96,14.0,3.68,3.16
138,24.36,18.5,5.5,4.06
138,18.36,13.5,3.52,3.06
138,42.95,34.0,10.7,7.15
138,17.25,12.0,3.13,3.45
138,18.96,14.0,3.62,3.16
138,31.8,26.0,4.78,4.0
138,18.36,13.5,3.52,3.06
138,19.12,13.5,3.53,3.82
138,18.17,14.0,3.76,2.37
138,19.12,13.5,3.89,3.82
138,18.3,13.5,3.49,3.0
138,41.16,32.5,10.45,6.86
138,15.96,11.5,2.86,2.66
138,16.56,12.0,3.15,2.76
132,27.36,21.0,6.97,4.56
138,16.3,12.0,3.4,2.5
132,66.36,55.0,13.37,11.06
138,19.75,14.0,3.7,3.95
138,54.36,45.0,11.28,9.06
138,17.16,12.5,3.43,2.86
132,76.1,52.0,17.95,12.68
138,18.17,14.0,3.26,2.37
132,27.35,22.0,6.3,4.55
132,21.36,16.0,5.23,3.56
138,20.76,15.5,3.89,3.46
132,23.16,17.5,5.02,3.86
138,38.76,30.5,10.39,6.46
138,18.36,13.5,3.55,3.06
138,15.18,12.0,3.13,1.38
138,21.96,16.5,3.72,3.66
138,17.8,14.0,3.73,2.0
132,76.1,52.0,16.9,12.68
138,20.76,15.5,3.76,3.46
138,16.56,12.0,3.08,2.76
138,15.96,11.5,2.84,2.66
138,17.88,12.5,3.2,3.58
138,38.02,22.5,7.32,7.6
132,76.1,52.0,18.91,12.68
138,49.1,33.0,11.5,8.18
138,15.36,11.0,3.11,2.56
138,22.71,15.5,3.72,3.46
138,17.76,13.0,2.66,2.96
138,18.17,14.0,3.61,2.37
138,18.36,13.5,3.57,3.06
132,24.36,18.5,5.69,4.06
138,18.36,13.5,3.78,3.06
138,17.16,12.5,3.55,2.86
138,17.88,12.5,3.54,3.58
138,21.62,15.5,3.89,4.32
138,39.28,24.0,7.92,7.86
138,14.76,11.0,3.06,2.46
138,18.36,14.0,3.82,3.06
138,15.36,11.5,2.91,2.56
138,17.16,13.0,3.55,2.86
132,21.36,16.5,5.43,3.56
132,17.3,14.0,4.42,2.0
132,25.6,22.5,7.8,1.8
138,32.33,19.0,6.32,3.96
132,64.81,52.0,19.11,5.89
132,70.67,52.0,18.0,11.75
138,24.8,13.5,4.0,10.0
138,31.07,19.0,6.2,5.15
132,27.36,22.0,7.18,4.56
132,70.7,52.0,17.76,11.78
138,13.8,11.0,3.14,2.0
138,14.76,11.5,3.34,2.46
138,35.16,28.5,10.21,5.86
138,18.59,13.5,3.78,4.29
138,41.3,27.5,7.68,6.88
138,38.42,25.5,8.8,6.0
132,22.8,21.0,6.88,1.0
132,65.92,52.0,20.96,7.0
138,18.3,16.0,3.68,2.0
138,32.9,20.5,6.1,5.48
138,14.8,13.0,3.63,1.0
1,106.26,74.0,27.68,17.71
138,49.71,39.0,11.53,7.96
138,29.16,23.5,7.52,4.86
138,33.92,23.0,6.68,4.0
138,26.76,21.5,7.13,4.46
132,73.62,52.0,17.8,14.7
138,15.51,10.5,2.83,2.26
138,31.42,21.5,7.59,3.0
1,99.66,68.5,25.7,16.61
138,43.1,29.0,8.21,7.18
138,16.3,13.5,3.7,2.0
132,55.56,45.5,16.2,9.26
138,36.78,22.5,7.42,7.36
138,15.36,12.0,3.73,2.56
138,32.3,20.0,6.35,5.38
132,50.86,40.46,11.14,8.15
138,15.3,12.5,3.83,2.0
138,24.8,19.0,6.2,5.0
138,15.36,12.0,3.54,2.56
138,18.5,14.0,4.02,3.7
132,62.15,51.0,18.4,10.35
138,45.65,29.5,10.7,7.28
132,70.7,52.0,17.12,11.78
138,38.3,25.0,7.52,6.38
138,39.51,29.0,8.1,3.59
138,12.96,10.0,2.81,2.16
264,33.41,32.0,0.02,1.11
138,15.3,11.5,3.22,3.0
132,43.56,35.5,10.95,7.26
132,75.96,62.5,21.69,12.66
138,25.38,20.0,4.26,5.08
138,15.36,12.0,3.46,2.56
138,41.3,27.5,7.95,6.88
132,46.56,38.0,11.83,7.76
138,15.36,12.0,3.55,2.56
132,40.56,33.0,10.88,6.76
138,25.0,20.0,3.86,5.0
138,37.56,30.5,10.93,6.26
138,13.22,11.0,3.05,1.42
138,15.34,11.0,3.18,3.54
138,14.72,12.0,3.12,1.92
264,41.99,32.0,0.02,9.69
138,13.56,10.5,2.38,2.26
138,15.96,12.5,3.62,2.66
138,16.56,13.0,3.81,2.76
138,15.38,11.5,3.18,3.08
132,73.65,52.0,18.98,14.73
138,45.38,35.5,12.53,9.08
138,42.5,28.5,9.37,7.08
138,15.0,12.0,3.13,2.2
138,17.76,14.0,3.77,2.96
132,67.76,52.0,17.88,8.84
138,18.36,15.0,4.3,3.06
138,35.3,22.5,6.55,5.88
138,15.34,11.0,3.1,3.54
138,14.65,12.5,2.5,1.35
138,13.56,10.5,2.92,2.26
138,13.56,10.5,2.84,2.26
138,19.12,14.5,3.72,3.82
138,36.15,22.0,6.58,7.23
132,44.8,36.0,11.54,8.0
138,34.1,21.5,6.03,5.68
138,14.63,12.5,3.65,1.33
138,17.6,14.5,3.73,2.3
132,20.0,17.0,5.23,2.2
138,14.38,11.5,3.22,2.08
138,38.3,25.0,7.74,6.38
138,17.25,13.0,3.78,3.45
138,42.46,30.0,7.82,5.54
132,61.56,50.5,14.62,10.26
132,61.11,46.0,14.34,9.36
138,16.56,13.0,3.93,2.76
138,52.7,37.0,10.98,8.78
132,29.1,22.5,7.4,5.8
138,22.49,16.5,4.45,5.19
138,35.3,22.5,6.53,5.88
138,17.16,13.5,3.93,2.86
138,17.16,13.5,3.56,2.86
138,31.92,19.0,6.17,6.0
138,15.96,12.5,3.57,2.66
138,17.76,14.0,3.1,2.96
138,14.75,11.0,2.2,2.95
138,15.96,12.5,3.17,2.66
138,14.76,11.5,3.22,2.46
138,42.1,38.0,9.41,3.8
138,45.5,31.0,10.24,7.58
138,31.62,24.5,8.11,6.32
132,30.36,24.5,7.92,5.06
132,76.6,52.0,17.65,17.68
138,14.15,11.0,3.2,2.35
138,14.76,11.5,3.09,2.46
138,15.36,12.0,3.26,2.56
138,14.76,11.5,3.19,2.46
138,40.55,32.0,10.4,6.75
138,15.38,11.5,3.22,3.08
138,19.12,14.5,3.69,3.82
138,15.38,11.5,3.23,3.08
138,17.29,12.5,3.22,3.99
138,31.42,20.5,6.19,4.0
138,27.42,19.5,6.03,1.0
138,14.16,11.0,3.2,2.36
138,13.56,10.5,2.79,2.26
138,14.72,12.0,3.22,1.92
138,15.36,12.0,3.2,2.56
138,26.76,21.5,6.56,4.46
138,15.96,11.5,3.14,2.66
138,61.17,42.5,11.0,8.0
138,15.96,11.5,3.11,2.66
138,38.11,30.5,10.8,5.81
132,24.0,19.2,5.0,4.0
138,17.76,13.0,3.49,2.96
138,38.3,31.5,10.65,5.0
138,15.96,11.5,3.28,2.66
138,20.0,15.5,3.95,2.7
138,20.3,15.5,4.77,3.0
138,17.3,13.5,3.57,2.0
138,17.8,12.0,2.9,4.0
138,15.36,11.0,2.86,2.56
234,55.06,39.5,9.19,11.01
